Pos,Game,Console,Publisher,VGChartz Score,Critic Score,User Score,Total Shipped,Release Date,Last Update,Genre 
13498,Mega Man Battle Network 5: Double Team DS (JP sales),DS,Capcom,N/A,N/A,N/A,N/A,01st Nov 05,N/A,Role-Playing
13499,The Voice,X360,Activision,N/A,N/A,N/A,N/A,21st Oct 14,16th Mar 18,Music
13500,Ace of Words,PC,Ocean Software,N/A,N/A,N/A,0.11m,13th May 16,03rd Apr 19,Puzzle
13501,Utawarerumono: Chiriyukusha e no Komoriuta,PS2,Aquaplus,N/A,N/A,N/A,N/A,26th Oct 06,N/A,Adventure
13502,Hyper Formation Soccer,PS,Human Entertainment,N/A,N/A,N/A,N/A,13th Oct 95,N/A,Sports
13503,Tiger Woods PGA Tour 06,GC,EA Sports,N/A,N/A,N/A,N/A,20th Sep 05,N/A,Sports
13504,Kamen Rider: Battride War II,PS3,Namco Bandai Games,N/A,N/A,N/A,N/A,26th Jun 14,N/A,Misc
13505,Jupiter Strike,PS,Acclaim Entertainment,N/A,N/A,N/A,N/A,01st Jan 95,N/A,Shooter
13506,Sudokuro,DS,Crave Entertainment,N/A,N/A,N/A,N/A,16th May 07,N/A,Puzzle
13507,Tetris Evolution,X360,THQ,N/A,N/A,N/A,N/A,19th Mar 07,N/A,Puzzle
13508,Shadow Warrior (2013),PS4,Devolver Digital,N/A,N/A,N/A,N/A,21st Oct 14,16th Nov 18,Shooter
13509,Saigo no Yakusoku no Monogatari,PSP,Unknown,N/A,N/A,N/A,N/A,28th Apr 11,N/A,Role-Playing
13510,Mighty No. 9    Read the review,PC,Deep Silver,N/A,N/A,N/A,0.11m,01st Jul 16,04th Jul 18,Platform
13511,Metal Gear Solid Integral,PS,Konami,N/A,9.0,N/A,N/A,26th Jun 99,N/A,Adventure
13512,HIVESWAP: ACT 1,PC,"What Pumpkin Games, Inc.",N/A,N/A,N/A,0.11m,17th Sep 14,01st Apr 19,Adventure
13513,Depth Hunter 2: Deep Dive,PC,Biart Design Studio,N/A,N/A,N/A,0.11m,20th Aug 14,01st Apr 19,Simulation
13514,FIFA World Cup Germany 2006,PSP,EA Sports,N/A,6.5,N/A,N/A,22nd May 06,N/A,Sports
13515,Chime,PC,OneBigGame,N/A,N/A,N/A,0.11m,06th Sep 10,01st Apr 19,Puzzle
13516,Reign of Fire,GC,BAM! Entertainment,N/A,N/A,N/A,N/A,26th Nov 02,N/A,Shooter
13517,Dungeon Souls,PC,Black Shell Media,N/A,N/A,N/A,0.11m,02nd Dec 16,01st Apr 19,Action-Adventure
13518,Rogue Warrior,X360,Bethesda Softworks,N/A,3.0,N/A,N/A,01st Dec 09,N/A,Shooter
13519,Pro Evolution Soccer 2017,X360,Konami Digital Entertainment,N/A,N/A,N/A,N/A,13th Sep 16,14th Apr 18,Sports
13520,The Penguins of Madagascar: Dr. Blowhole Returns - Again!,DS,THQ,N/A,N/A,N/A,N/A,13th Sep 11,N/A,Action
13521,"Sakura Wars: So Long, My Love    Read the review",Wii,NIS America,7.5,7.4,N/A,N/A,30th Mar 10,N/A,Role-Playing
13522,Adventure Time: Finn & Jake Investigations,3DS,Little Orbit,N/A,N/A,N/A,N/A,20th Oct 15,17th Mar 18,Action
13523,Assassin's Creed Chronicles,PS4,Ubisoft,N/A,N/A,N/A,N/A,09th Feb 16,03rd Jul 18,Action
13524,Sakura Wars,DC,Sega,N/A,7.6,N/A,N/A,25th May 00,N/A,Adventure
13525,Jampack Volume 14 (RP-T),PS2,Sony Computer Entertainment,N/A,N/A,N/A,N/A,19th Apr 06,N/A,Misc
13526,Rome: Total War,PC,Activision,N/A,9.0,N/A,N/A,22nd Sep 04,N/A,Strategy
13527,Pro Yakyuu Team o Tsukurou! 2,DS,Sega,N/A,N/A,N/A,N/A,21st May 09,N/A,Sports
13528,Mace Griffin: Bounty Hunter,XB,VU Games,N/A,N/A,N/A,N/A,20th Jun 03,N/A,Shooter
13529,Martian Gothic: Unification,PS,Take-Two Interactive,N/A,N/A,N/A,N/A,04th Nov 01,N/A,Adventure
13530,Woody Woodpecker Racing,PS,Konami,N/A,N/A,N/A,N/A,01st Jan 00,N/A,Racing
13531,Final Fantasy XII International Zodiac Job System,PS2,Square Enix,N/A,N/A,N/A,N/A,09th Aug 07,N/A,Role-Playing
13532,Fight Club,XB,VU Games,N/A,N/A,N/A,N/A,16th Nov 04,N/A,Fighting
13533,Carnage Heart,PS,Sony Computer Entertainment,N/A,7.1,N/A,N/A,31st Jan 97,N/A,Strategy
13534,"Grand Theft Auto: Mission Pack #1, London 1969",PS,Rockstar Games,N/A,6.7,N/A,N/A,30th Apr 99,N/A,Adventure
13535,Kamen Rider: Climax Heroes,PS2,Namco Bandai,N/A,N/A,N/A,N/A,06th Aug 09,N/A,Fighting
13536,Robotics;Notes,PS3,5pb,N/A,N/A,N/A,N/A,28th Jun 12,21st Nov 18,Visual Novel
13537,Disney Channel Collection Vol. 1,GBA,Majesco,N/A,N/A,N/A,N/A,24th Dec 04,N/A,Misc
13538,Total Immersion Racing,PS2,Empire Interactive,N/A,N/A,N/A,N/A,20th Nov 02,N/A,Racing
13539,SimAirport,PC,LVGameDev LLC,N/A,N/A,N/A,0.11m,07th Mar 17,01st Apr 19,Simulation
13540,Virtual Hydlide,SAT,Atlus,N/A,N/A,N/A,N/A,27th Apr 95,N/A,Role-Playing
13541,Petz Fashion: Dogz & Catz,DS,Ubisoft,N/A,N/A,N/A,N/A,09th Jun 09,N/A,Simulation
13542,Viewtiful Joe: Double Trouble!,DS,Capcom,N/A,N/A,N/A,N/A,18th Nov 05,N/A,Action
13543,Rocky Balboa,PSP,Sony Computer Entertainment,N/A,N/A,N/A,N/A,13th Mar 07,N/A,Sports
13544,Warriors Orochi 3,PSP,Tecmo Koei,N/A,N/A,N/A,N/A,19th Jul 12,30th Jun 18,Action
13545,FlatOut: Ultimate Carnage,X360,Empire Interactive,N/A,N/A,N/A,N/A,02nd Oct 07,N/A,Racing
13546,Space Invaders,GBA,Activision,N/A,N/A,N/A,N/A,19th Mar 02,N/A,Shooter
13547,Digimon Digital Card Battle,PS,Bandai,N/A,N/A,N/A,N/A,28th Jun 01,N/A,Strategy
13548,Alvin and the Chipmunks: Chipwrecked,X360,Majesco,N/A,N/A,N/A,N/A,15th Nov 11,N/A,Misc
13549,Kuroko no Basuke: Game of Miracles,PSP,Bandai Namco Games,N/A,N/A,N/A,N/A,09th Aug 12,23rd Nov 18,Sports
13550,AquaPazza: AquaPlus Dream Match,PS3,Atlus,N/A,N/A,N/A,N/A,19th Nov 13,N/A,Misc
13551,Jikkyou Powerful Pro Yakyuu 13 Ketteiban,PS2,Konami,N/A,N/A,N/A,N/A,14th Dec 06,N/A,Sports
13552,Pro Evolution Soccer 2014,PC,Konami Digital Entertainment,N/A,8.3,N/A,N/A,20th Sep 13,02nd Mar 18,Sports
13553,Family Feud: 2012 Edition,X360,Ubisoft,N/A,N/A,N/A,N/A,18th Oct 11,N/A,Misc
13554,Yuusha no Kuse ni Namaikida Or 3D,PSP,Sony Computer Entertainment,N/A,N/A,N/A,N/A,11th Mar 10,N/A,Strategy
13555,Trauma Center: Under the Knife 2,DS,Atlus,N/A,8.2,N/A,N/A,02nd Jul 08,N/A,Simulation
13556,Gem Quest: 4 Elements,DS,Storm City Games,N/A,N/A,N/A,N/A,19th Apr 11,N/A,Puzzle
13557,Cities XXL,PC,Focus Home Interactive,N/A,N/A,N/A,0.11m,05th Feb 15,22nd Sep 18,Simulation
13558,Dark Souls: Remastered,XOne,Bandai Namco Entertainment,N/A,8.0,N/A,N/A,25th May 18,05th Jun 18,Role-Playing
13559,Dead to Rights II,XB,Namco,N/A,N/A,N/A,N/A,12th Apr 05,N/A,Shooter
13560,Big League Sports: Summer,DS,Activision,N/A,N/A,N/A,N/A,16th Jun 09,N/A,Sports
13561,Hysteria Hospital: Emergency Ward,DS,O-Games,N/A,N/A,N/A,N/A,16th Jun 09,N/A,Action
13562,Project: Horned Owl,PS,Sony Computer Entertainment,N/A,N/A,N/A,N/A,31st Aug 96,N/A,Shooter
13563,Rock Revolution,DS,Konami,N/A,N/A,N/A,N/A,15th Oct 08,N/A,Misc
13564,Science Papa,DS,Activision,N/A,N/A,N/A,N/A,14th Jul 09,N/A,Misc
13565,Mobile Suit Gundam Age: Universe Accel / Cosmic Drive,PSP,Namco Bandai Games,N/A,N/A,N/A,N/A,30th Aug 12,23rd Nov 18,Role-Playing
13566,Alvin and the Chipmunks: Chipwrecked,DS,Majesco,N/A,N/A,N/A,N/A,15th Nov 11,N/A,Misc
13567,Fatal Frame 2: Wii Edition,Wii,Nintendo,N/A,N/A,N/A,N/A,28th Jun 12,30th Aug 18,Action-Adventure
13568,NASCAR The Game: Inside Line,X360,Activision,N/A,N/A,N/A,N/A,06th Nov 12,23rd Nov 18,Racing
13569,QUBIC,PC,Rock Path Collective,N/A,N/A,N/A,0.11m,18th Nov 16,01st Apr 19,Puzzle
13570,Dragon Ball Z Super Gokuden: Kakusei-Hen,SNES,Bandai,N/A,N/A,N/A,N/A,22nd Sep 95,N/A,Role-Playing
13571,Busou Shinki: Battle Masters Mk. 2,PSP,Konami,N/A,N/A,N/A,N/A,22nd Sep 11,N/A,Action
13572,Cabela's Dangerous Hunts 2,XB,Activision,N/A,N/A,N/A,N/A,16th Nov 05,N/A,Sports
13573,Fairy Tail: Portable Guild,PSP,Konami,N/A,N/A,N/A,N/A,03rd Jun 10,N/A,Fighting
13574,Alpacapaca Dash,PC,Synnergy Circle Games,N/A,N/A,N/A,0.11m,24th Jan 17,01st Apr 19,Platform
13575,X-Men: The Official Game,DS,Activision,N/A,N/A,N/A,N/A,16th May 06,N/A,Action
13576,SimCity 2000,GBA,"Destination Software, Inc",N/A,N/A,N/A,N/A,13th Nov 03,N/A,Simulation
13577,My First Dollhouse,DS,505 Games,N/A,N/A,N/A,N/A,31st Aug 10,N/A,Misc
13578,Etrian Odyssey Nexus,3DS,Atlus,N/A,N/A,N/A,N/A,05th Feb 19,25th Jan 19,Role-Playing
13579,Brunswick Circuit Pro Bowling 2,PS,THQ,N/A,7.0,N/A,N/A,31st Jan 00,N/A,Sports
13580,D,PS,Acclaim Entertainment,N/A,N/A,N/A,N/A,01st Jan 96,N/A,Adventure
13581,The Godfather: Mob Wars,PSP,Electronic Arts,N/A,6.2,N/A,N/A,19th Sep 06,N/A,Action
13582,Puzzle Chronicles,PSP,Konami,N/A,6.5,N/A,N/A,02nd Feb 10,N/A,Puzzle
13583,Pac-Man and the Ghostly Adventures 2,X360,Namco Bandai Games,N/A,N/A,N/A,N/A,14th Oct 14,16th Nov 18,Platform
13584,Girls und Panzer: I Will Master Tankery,PSV,Namco Bandai Games,N/A,N/A,N/A,N/A,26th Jun 14,23rd Nov 18,Action
13585,Power Rangers: Super Legends,DS,Disney Interactive Studios,N/A,N/A,N/A,N/A,23rd Oct 07,N/A,Action
13586,Wizardry VI: Bane of the Cosmic Forge,SNES,ASCII Entertainment,N/A,N/A,N/A,N/A,29th Sep 95,N/A,Role-Playing
13587,Stronghold Kingdoms,PC,DTP Entertainment,N/A,N/A,N/A,N/A,23rd Feb 11,N/A,Strategy
13588,Power Pocket Koushien,DS,Konami,N/A,N/A,N/A,N/A,04th Aug 05,N/A,Sports
13589,Gravity Games Bike: Street Vert Dirt,PS2,Midway Games,N/A,N/A,N/A,N/A,27th Jun 02,N/A,Sports
13590,Pro Yakyuu Spirits 2010,PS2,Konami,N/A,N/A,N/A,N/A,01st Apr 10,N/A,Sports
13591,Jackal,PC,Peace,N/A,N/A,N/A,0.10m,21st Aug 16,29th Mar 19,Adventure
13592,Dreamer Series: Top Model,DS,DreamCatcher Interactive,N/A,N/A,N/A,N/A,28th Sep 09,N/A,Simulation
13593,Troll and I,NS,Maximum Games,N/A,N/A,N/A,N/A,15th Aug 17,20th Aug 18,Action
13594,American Girl: Julie Finds a Way,DS,THQ,N/A,N/A,N/A,N/A,03rd Dec 07,N/A,Adventure
13595,Top Spin,PS2,2K Sports,N/A,N/A,N/A,N/A,26th Sep 05,N/A,Sports
13596,Derby Stallion P,PSP,Enterbrain,N/A,N/A,N/A,N/A,27th Jul 06,N/A,Sports
13597,GRUZCHIK,PC,Unknown,N/A,N/A,N/A,0.10m,10th Mar 17,01st Apr 19,Puzzle
13598,Kenka Bancho Bros: Tokyo Battle Royale,PSP,Spike,N/A,N/A,N/A,N/A,21st Jun 12,23rd Nov 18,Action
13599,UFC: Tapout 2,XB,TDK Mediactive,N/A,N/A,N/A,N/A,20th Mar 03,N/A,Fighting
13600,Slime Rancher,PS4,Skybound Games,N/A,N/A,N/A,N/A,04th Sep 18,07th Aug 18,Simulation
13601,The Bachelor: The Videogame,Wii,Warner Bros. Interactive,N/A,N/A,N/A,N/A,25th Aug 10,N/A,Misc
13602,Kirarin * Revolution: Tsukutte Misechao! Kime * Kira Stage,DS,Konami,N/A,N/A,N/A,N/A,13th Dec 07,N/A,Simulation
13603,Darkness Assault,PC,Black Lime Studio,N/A,N/A,N/A,0.10m,06th Feb 15,01st Apr 19,Action
13604,Ski-Doo Snowmobile Challenge,PS3,Valcon Games,N/A,N/A,N/A,N/A,06th Mar 09,N/A,Racing
13605,Jikkyou Powerful Pro Yakyuu 10,GC,Konami,N/A,N/A,N/A,N/A,17th Jul 03,N/A,Sports
13606,The First Templar,X360,Kalypso,N/A,7.0,N/A,N/A,10th May 11,N/A,Adventure
13607,Vexx,XB,Acclaim Entertainment,N/A,6.8,N/A,N/A,10th Feb 03,N/A,Platform
13608,Winning Eleven: Pro Evolution Soccer 2007,X360,Konami,N/A,N/A,N/A,N/A,06th Feb 07,N/A,Sports
13609,Disney's Chicken Little: Ace In Action,Wii,Buena Vista,N/A,7.6,N/A,N/A,11th Dec 06,N/A,Shooter
13610,Pac-Man Championship Edition 2 + Arcade Game Series    Read the review,PS4,Namco Bandai Games,N/A,N/A,N/A,N/A,28th Feb 17,19th Jun 18,Action
13611,F1 Career Challenge,PS2,EA Sports,N/A,N/A,N/A,N/A,24th Jun 03,N/A,Racing
13612,Yoostar2,PS3,Unknown,N/A,N/A,N/A,N/A,08th Mar 11,N/A,Misc
13613,Pariah,XB,Groove Games,N/A,N/A,N/A,N/A,03rd May 05,N/A,Action
13614,World Series of Poker: Tournament of Champions 2007 Edition,PSP,Activision,N/A,6.4,N/A,N/A,21st Sep 06,N/A,Misc
13615,Cabela's Outdoor Adventures,XB,Activision,N/A,N/A,N/A,N/A,14th Sep 05,N/A,Sports
13616,Battleplan: American Civil War,PC,Kiss,N/A,N/A,N/A,0.10m,04th Jul 14,01st Apr 19,Strategy
13617,Metal Slug 3,XB,SNK,N/A,N/A,N/A,N/A,26th May 04,N/A,Shooter
13618,The Lord of the Rings: Conquest,DS,Electronic Arts,N/A,5.9,N/A,N/A,13th Jan 09,N/A,Action
13619,Motocross Mania 3,PS2,2K Games,N/A,N/A,N/A,N/A,01st Jan 05,N/A,Racing
13620,Princess Debut,DS,Natsume,N/A,N/A,N/A,N/A,30th Sep 08,N/A,Misc
13621,Pro Yakyuu Famista DS 2009,DS,Namco Bandai,N/A,N/A,N/A,N/A,02nd Apr 09,N/A,Sports
13622,Thrillville: Off the Rails,PSP,LucasArts,N/A,N/A,N/A,N/A,09th Oct 07,N/A,Strategy
13623,"Sesame Street: Ready, Set, Grover!",Wii,Warner Bros. Interactive,N/A,N/A,N/A,N/A,02nd Aug 11,N/A,Misc
13624,NHL-Legacy Edition,X360,EA Sports,N/A,N/A,N/A,N/A,09th Sep 15,23rd Nov 18,Sports
13625,Banjo-Pilot,GBA,THQ,N/A,6.2,N/A,N/A,12th Jan 05,N/A,Racing
13626,Cloudy With a Chance of Meatballs,PS3,Ubisoft,N/A,6.7,N/A,N/A,15th Sep 09,N/A,Adventure
13627,Gallop Racer 2006,PS2,Tecmo,N/A,N/A,N/A,N/A,02nd May 06,N/A,Sports
13628,Dora's Big Birthday Adventure,Wii,2K Play,N/A,N/A,N/A,N/A,26th Oct 10,N/A,Misc
13629,Frogger: Ancient Shadow,PS2,Konami,N/A,N/A,N/A,N/A,27th Sep 05,N/A,Platform
13630,Digimon Story: Lost Evolution,DS,Namco Bandai,N/A,N/A,N/A,N/A,01st Jul 10,N/A,Role-Playing
13631,Tom Clancy's Splinter Cell: Conviction,PC,Ubisoft,N/A,8.0,N/A,N/A,27th Apr 10,N/A,Action
13632,Despicable Me: The Game,PS2,D3 Publisher,N/A,N/A,N/A,N/A,06th Jul 10,N/A,Platform
13633,Metal Arms: Glitch in the System,GC,VU Games,N/A,N/A,N/A,N/A,18th Nov 03,N/A,Shooter
13634,Imagine: Soccer Captain,DS,Ubisoft,N/A,N/A,N/A,N/A,11th Aug 09,N/A,Sports
13635,Tom Clancy's Splinter Cell: Chaos Theory,GC,Ubisoft,N/A,7.8,N/A,N/A,29th Mar 05,N/A,Action
13636,Blades of Time,X360,Konami Digital Entertainment,N/A,N/A,N/A,N/A,06th Mar 12,N/A,Action
13637,Brain Quest: Grades 5 & 6,DS,Electronic Arts,N/A,N/A,N/A,N/A,22nd Sep 08,N/A,Misc
13638,Putrefaction,PC,Kazakov Oleg,N/A,N/A,N/A,0.10m,07th Aug 15,01st Apr 19,Shooter
13639,Barbie in The 12 Dancing Princesses,DS,Activision,N/A,N/A,N/A,N/A,14th Jan 07,N/A,Adventure
13640,Escape From Monkey Island,PS2,LucasArts,N/A,N/A,N/A,N/A,18th Jun 01,N/A,Adventure
13641,JU-ON: The Grudge,Wii,Xseed Games,N/A,4.0,N/A,N/A,13th Oct 09,N/A,Adventure
13642,Ridge Racer 2,PSP,Unknown,N/A,7.5,N/A,N/A,31st Dec 20,N/A,Racing
13643,Monster Prom,PC,Those Awesome Guys,N/A,N/A,N/A,0.10m,27th Apr 18,01st Apr 19,Simulation
13644,Yggdra Union: We'll Never Fight Alone,PSP,Atlus,N/A,N/A,N/A,N/A,16th Sep 08,N/A,Role-Playing
13645,Rusty Lake: Roots,PC,Rusty Lake,N/A,N/A,N/A,0.10m,20th Oct 16,31st Mar 19,Adventure
13646,PDC World Championship Darts: Pro Tour,PS3,O-Games,N/A,N/A,N/A,N/A,26th Nov 10,N/A,Sports
13647,Who Wants to Be a Millionaire: 3rd Edition,Wii,Ubisoft,N/A,N/A,N/A,N/A,05th Oct 10,N/A,Misc
13648,Boku no Natsuyasumi Portable: Mushi Mushi Hakase to Teppen-yama no Himitsu!!,PSP,Sony Computer Entertainment,N/A,N/A,N/A,N/A,29th Jun 06,N/A,Adventure
13649,Exit DS,DS,Taito,N/A,N/A,N/A,N/A,05th Nov 08,N/A,Puzzle
13650,AXYOS,PC,Axyos Games,N/A,N/A,N/A,0.10m,01st Aug 18,31st Mar 19,Shooter
13651,Tokyo Xanadu eX+    Read the review,PS4,Aksys Games,7.0,N/A,N/A,N/A,08th Dec 17,N/A,Role-Playing
13652,Family Fun Football,Wii,Tecmo,N/A,N/A,N/A,N/A,29th Sep 09,N/A,Sports
13653,Macross 30: Voices across the Galaxy,PS3,Namco Bandai Games,N/A,N/A,N/A,N/A,28th Feb 13,23rd Nov 18,Action
13654,Gretzky NHL,PSP,Sony Computer Entertainment,N/A,6.0,N/A,N/A,14th Mar 05,N/A,Sports
13655,Mobile Suit Gundam Unicorn,PS3,Namco Bandai Games,N/A,N/A,N/A,N/A,08th Mar 12,23rd Nov 18,Action
13656,Corvette Evolution GT,DS,Valcon Games,N/A,N/A,N/A,N/A,15th Jan 08,N/A,Racing
13657,Universe at War: Earth Assault,X360,Sega,N/A,N/A,N/A,N/A,25th Mar 08,N/A,Strategy
13658,Suspended,PC,Infocom,N/A,N/A,N/A,0.10m,01st Jan 83,N/A,Adventure
13659,Momotarou Dentetsu 16,Wii,Hudson Soft,N/A,N/A,N/A,N/A,19th Jul 07,N/A,Misc
13660,Stardew Valley,PS4,505 Games,N/A,8.8,N/A,N/A,11th Apr 17,11th Feb 19,Simulation
13661,Dropship: United Peace Force,PS2,BAM! Entertainment,N/A,N/A,N/A,N/A,29th May 02,N/A,Simulation
13662,Road Rash: Jailbreak,GBA,DSI Games,N/A,N/A,N/A,N/A,17th Sep 03,N/A,Racing
13663,Albert and Otto,PC,K Bros Games,N/A,N/A,N/A,0.10m,28th Oct 15,27th Mar 19,Platform
13664,Everything,PC,Double Fine Presents,N/A,N/A,N/A,0.10m,21st Apr 17,27th Mar 19,Simulation
13665,Syberia,XB,XS Games,N/A,N/A,N/A,N/A,23rd Jul 03,N/A,Adventure
13666,WireWay,DS,Konami,N/A,N/A,N/A,N/A,03rd Nov 09,N/A,Platform
13667,The Seven Deadly Sins: Knights of Britannia,PS4,Bandai Namco Entertainment,N/A,N/A,N/A,N/A,09th Feb 18,11th Jan 18,Fighting
13668,Little Racers STREET,PC,Milkstone Studios,N/A,N/A,N/A,0.10m,06th Feb 14,27th Mar 19,Racing
13669,G1 Jockey 3,PS2,KOEI,N/A,N/A,N/A,N/A,28th May 03,N/A,Sports
13670,Disgaea Infinite,PSP,NIS America,N/A,6.8,N/A,N/A,08th Jun 10,N/A,Adventure
13671,How to Train Your Dragon 2,PS3,Little Orbit,N/A,N/A,N/A,N/A,10th Jun 14,17th Mar 18,Action-Adventure
13672,Phantom Brave: The Hermuda Triangle,PSP,NIS America,N/A,7.2,N/A,N/A,08th Mar 11,N/A,Role-Playing
13673,Atsumare! Power Pro Kun no DS Koushien,DS,Konami,N/A,N/A,N/A,N/A,03rd Aug 06,N/A,Sports
13674,Atsumare! Power Pro Kun no DS Koushien,DS,Unknown,N/A,N/A,N/A,N/A,N/A,N/A,Sports
13675,Revolution X,PS,Acclaim Entertainment,N/A,N/A,N/A,N/A,01st Jan 96,N/A,Shooter
13676,Little Battlers eXperience W Super Custom,3DS,Level 5,N/A,N/A,N/A,N/A,18th Jul 13,31st Aug 18,Role-Playing
13677,Final Fantasy VI,PC,Square Enix,N/A,N/A,N/A,0.10m,16th Dec 15,27th Mar 19,Role-Playing
13678,Terraria,PSV,505 Games,N/A,N/A,N/A,N/A,04th Dec 13,19th Mar 18,Action-Adventure
13679,Brooktown High: Senior Year,PSP,Konami,N/A,N/A,N/A,N/A,22nd May 07,N/A,Simulation
13680,Riviera: The Promised Land,GBA,Atlus,N/A,8.7,N/A,N/A,28th Jun 05,N/A,Role-Playing
13681,Yu-Gi-Oh! 5D's Wheelie Breakers    Read the review,Wii,Konami,6.7,7.5,N/A,N/A,19th May 09,N/A,Racing
13682,Tom Clancy's Ghost Recon: Predator,PSP,Ubisoft,N/A,N/A,N/A,N/A,16th Nov 10,N/A,Shooter
13683,UEFA Euro 2016,PS3,Konami Digital Entertainment,N/A,N/A,N/A,N/A,21st Apr 16,03rd May 18,Sports
13684,Orbt XL,PC,Nickervision Studios,N/A,N/A,N/A,0.10m,21st Apr 17,27th Mar 19,Misc
13685,Top Gun: Combat Zones,GBA,Mastiff,N/A,N/A,N/A,N/A,01st Dec 04,N/A,Simulation
13686,Bujingai: The Forsaken City,PS2,BAM! Entertainment,N/A,N/A,N/A,N/A,25th Jul 04,N/A,Fighting
13687,Doko Demo Issho,PSP,Sony Computer Entertainment,N/A,N/A,N/A,N/A,16th Dec 04,N/A,Misc
13688,Karaoke Revolution,PS3,Konami,N/A,N/A,N/A,N/A,24th Nov 09,N/A,Misc
13689,Valhalla Hills,PC,Daedalic Entertainment,N/A,N/A,N/A,0.10m,02nd Dec 15,27th Mar 19,Strategy
13690,Chameleon,PSP,UFO Interactive,N/A,N/A,N/A,N/A,05th May 08,N/A,Puzzle
13691,Beyond Good & Evil,XB,Ubisoft,N/A,N/A,N/A,N/A,02nd Dec 03,N/A,Adventure
13692,One Piece: Unlimited Adventure,Wii,Namco Bandai,N/A,N/A,N/A,0.10m,22nd Jan 08,N/A,Adventure
13693,Midsummer Night,PC,Siberian Digital,N/A,N/A,N/A,0.10m,17th Jun 16,27th Mar 19,Adventure
13694,Death By Degrees,PS2,Namco,N/A,N/A,N/A,N/A,08th Feb 05,N/A,Action
13695,Gouketuji Ichizoku 2: Chottodake Saikyou Densetsu,PS,Atlus,N/A,N/A,N/A,N/A,20th Oct 95,N/A,Fighting
13696,Vandal Hearts II,PS,Konami,N/A,7.2,N/A,N/A,30th Nov 99,10th Apr 18,Strategy
13697,Samurai Warriors Chronicles 2nd,3DS,Tecmo Koei,N/A,N/A,N/A,N/A,13th Sep 12,04th Aug 18,Action
13698,Astro Boy: The Video Game,DS,D3 Publisher,N/A,4.4,N/A,N/A,20th Oct 09,N/A,Action
13699,Romance of the Three Kingdoms XIII,PS4,Tecmo Koei,N/A,N/A,N/A,N/A,05th Jul 16,30th Jul 18,Action
13700,Toaru Majutsu no Index,PSP,Kadokawa Shoten,N/A,N/A,N/A,N/A,27th Jan 11,N/A,Adventure
13701,Marvel Super Hero Squad: The Infinity Gauntlet,3DS,THQ,N/A,4.8,N/A,N/A,11th Oct 11,N/A,Action
13702,Truth or Lies,Wii,THQ,N/A,N/A,N/A,N/A,14th Sep 10,N/A,Misc
13703,The Book of Unwritten Tales,PC,DreamCatcher Interactive,N/A,7.9,N/A,N/A,28th Oct 11,N/A,Adventure
13704,Miami Law    Read the review,DS,Hudson Entertainment,6.8,5.5,N/A,N/A,09th Jun 09,N/A,Adventure
13705,UNO / Skip-Bo / UNO Freefall,DS,DSI Games,N/A,N/A,N/A,N/A,16th Nov 06,N/A,Misc
13706,Adventures of Shuggy,PC,Smudged Cat Games,N/A,N/A,N/A,0.10m,13th Jun 12,27th Mar 19,Platform
13707,Uta no Prince-Sama: Music,PSP,Broccoli,N/A,N/A,N/A,N/A,24th Nov 11,N/A,Misc
13708,Culdcept DS,DS,Sega,N/A,N/A,N/A,N/A,16th Oct 08,N/A,Strategy
13709,Cargo Commander,PC,Missing Link Games,N/A,N/A,N/A,0.10m,01st Nov 12,27th Mar 19,Platform
13710,America's Next Top Model    Read the review,DS,Conspiracy Entertainment,3.5,N/A,N/A,N/A,01st Jun 10,N/A,Simulation
13711,Devil Daggers,PC,Sorath,N/A,N/A,N/A,0.10m,18th Feb 16,27th Mar 19,Shooter
13712,Colin McRae Rally 04,XB,Codemasters,N/A,N/A,N/A,N/A,04th Mar 04,N/A,Action
13713,Gloria Victis,PC,Black Eye Games,N/A,N/A,N/A,0.10m,09th Jun 16,27th Mar 19,MMO
13714,FIFA Street,XB,EA Sports BIG,N/A,N/A,N/A,N/A,22nd Feb 05,N/A,Sports
13715,The King of Fighters: Dream Match 1999,DC,SNK,N/A,7.2,N/A,N/A,30th Sep 99,N/A,Fighting
13716,Monster Jam: Maximum Destruction,GBA,Ubisoft,N/A,N/A,N/A,N/A,27th Mar 02,N/A,Racing
13717,Blitz: The League II,X360,Midway Games,N/A,6.6,N/A,N/A,13th Oct 08,N/A,Sports
13718,PictoImage,DS,Sega,N/A,N/A,N/A,N/A,02nd Sep 08,N/A,Puzzle
13719,Bloop Reloaded,PC,Kiss,N/A,N/A,N/A,0.10m,06th Feb 15,27th Mar 19,Simulation
13720,Weiss Schwarz Portable,PSP,Namco Bandai,N/A,N/A,N/A,N/A,23rd Nov 11,N/A,Strategy
13721,Age of Steel: Recharge,PC,Quaint Emerald,N/A,N/A,N/A,0.10m,06th Jan 16,27th Mar 19,Strategy
13722,Heavy Fire: Afghanistan,Wii,Mastiff,N/A,N/A,N/A,N/A,18th Nov 11,N/A,Shooter
13723,Kirarin * Revolution: Mezase! Idol Queen,DS,Konami,N/A,N/A,N/A,N/A,12th Jul 07,N/A,Simulation
13724,Dungeons & Dragons Tactics,PSP,Atari,N/A,5.2,N/A,N/A,14th Aug 07,N/A,Strategy
13725,MXGP 2,XOne,Milestone S.r.l,N/A,N/A,N/A,N/A,21st Jun 16,19th Jun 18,Racing
