Pos,Game,Console,Publisher,VGChartz Score,Critic Score,User Score,Total Shipped,Release Date,Last Update,Genre 
3318,Goat Simulator,iOS,Unknown,N/A,N/A,N/A,1.00m,N/A,N/A,Simulation
3319,Danganronpa 2: Goodbye Despair,PC,Spike Chunsoft,N/A,N/A,N/A,1.00m,18th Apr 16,17th Dec 18,Adventure
3320,Football Manager 2017,PC,Sega,N/A,N/A,N/A,1.00m,04th Nov 16,29th May 18,Simulation
3321,Puyo Puyo Tetris    Read the review,NS,Sega,N/A,8.3,N/A,1.00m,25th Apr 17,04th Jul 18,Puzzle
3322,ARK: Survival Evolved,PS4,Studio Wildcard,N/A,N/A,N/A,1.00m,29th Aug 17,14th Jan 18,Action
3323,Resident Evil: Revelations Collection,NS,Capcom,N/A,N/A,N/A,1.00m,28th Nov 17,15th Mar 18,Action
3324,Hollow Knight,PC,Team Cherry,N/A,N/A,N/A,1.00m,24th Feb 17,03rd Feb 18,Action-Adventure
3325,Total War: Three Kingdoms,PC,Sega,N/A,8.6,N/A,1.00m,23rd May 19,10th Jan 18,Strategy
3326,The Stanley Parable,PC,Galactic Cafe,N/A,N/A,N/A,1.00m,17th Oct 13,19th Jan 18,Adventure
3327,Enter the Gungeon,NS,Devolver Digital,N/A,N/A,8.4,1.00m,14th Dec 17,04th Feb 18,Action
3328,Taiko no Tatsujin: Drum 'n' Fun!,NS,Bandai Namco Games,N/A,7.5,N/A,1.00m,02nd Nov 18,25th Aug 18,Music
3329,Fitness Boxing,NS,Nintendo,N/A,7.0,N/A,1.00m,04th Jan 19,14th Jan 21,Sports
3330,Divinity: Original Sin 2,PC,Larian Studios,N/A,N/A,N/A,1.00m,15th Sep 16,03rd Feb 19,Role-Playing
3331,My Time At Portia,PC,Team17 Digital Ltd,N/A,N/A,N/A,1.00m,15th Jan 19,15th Apr 19,Simulation
3332,Risk of Rain 2,PC,Gearbox Publishing,N/A,N/A,N/A,1.00m,28th Mar 19,03rd May 19,Action-Adventure
3333,Mordhau,PC,Triternion,N/A,N/A,N/A,1.00m,29th Apr 19,06th May 19,Action
3334,Planet Zoo    Read the review,PC,Frontier Developments,7.0,N/A,N/A,1.00m,05th Nov 19,02nd Jun 19,Simulation
3335,Microsoft Flight Simulator (2020),PC,Xbox Game Studios,N/A,N/A,N/A,1.00m,18th Aug 20,04th Aug 20,Simulation
3336,Warhammer: Vermintide 2,PC,Unknown,N/A,N/A,N/A,1.00m,N/A,10th Jun 19,Action
3337,Squad,PC,Offworld Industries,N/A,N/A,N/A,1.00m,15th Dec 15,29th Aug 19,Shooter
3338,Crusader Kings III,PC,Paradox Interactive,N/A,N/A,N/A,1.00m,01st Sep 20,29th Oct 19,Strategy
3339,Gangsters,Series,Eidos Interactive,N/A,N/A,N/A,1.00m,07th Dec 98,28th Feb 20,Strategy
3340,Untitled Goose Game,Series,Panic,N/A,N/A,N/A,1.00m,20th Sep 09,03rd Mar 20,Simulation
3341,Hellblade,Series,Ninja Theory,N/A,N/A,N/A,1.00m,08th Aug 17,05th Mar 20,Action-Adventure
3342,Yooka-Laylee,Series,Team 17,N/A,N/A,N/A,1.00m,11th Apr 17,15th Mar 20,Platform
3343,CastleMiner Z,XBL,Unknown,N/A,N/A,N/A,1.00m,N/A,19th Mar 20,Sandbox
3344,Don't Starve,Series,Klei Entertainment,N/A,N/A,N/A,1.00m,23rd Apr 13,23rd Mar 20,Action-Adventure
3345,Catherine,Series,Atlus,N/A,N/A,N/A,1.00m,17th Feb 11,27th Mar 20,Puzzle
3346,Moonlighter,All,11 bit studios,N/A,N/A,N/A,1.00m,29th May 18,09th Oct 20,Role-Playing
3347,Strider,All,Capcom,N/A,N/A,N/A,1.00m,18th Feb 14,10th Oct 20,Platform
3348,Army of Two: The 40th Day,All,Electronic Arts,N/A,N/A,N/A,1.00m,12th Jan 10,15th Oct 20,Shooter
3349,Fire Emblem Warriors,All,Nintendo,N/A,N/A,N/A,1.00m,20th Oct 17,16th Oct 20,Action
3350,Madden NFL 25,All,EA Sports,N/A,N/A,N/A,1.00m,27th Aug 13,22nd Oct 20,Sports
3351,Sonic Mania,All,Sega,N/A,N/A,N/A,1.00m,15th Aug 17,23rd Oct 20,Platform
3352,Lara Croft and the Guardian of Light,All,Square Enix,N/A,N/A,N/A,1.00m,18th Aug 10,26th Oct 20,Action-Adventure
3353,Metal Gear Solid V: Ground Zeroes,All,Konami,N/A,N/A,N/A,1.00m,18th Mar 14,28th Oct 20,Action-Adventure
3354,Mortal Kombat: Shaolin Monks,All,Midway Games,N/A,N/A,N/A,1.00m,16th Sep 05,28th Oct 20,Fighting
3355,Mortal Kombat: Armageddon,All,Midway Games,N/A,N/A,N/A,1.00m,11th Oct 06,28th Oct 20,Fighting
3356,Far Cry 3: Blood Dragon,All,Ubisoft,N/A,N/A,N/A,1.00m,30th Apr 13,28th Oct 20,Shooter
3357,Guitar Hero 5,All,Activision,N/A,N/A,N/A,1.00m,01st Sep 09,01st Nov 20,Music
3358,Tony Hawk's Pro Skater 1 + 2,All,Activision,N/A,N/A,N/A,1.00m,04th Sep 20,03rd Nov 20,Sports
3359,Command & Conquer 3: Tiberium Wars,All,Electronic Arts,N/A,N/A,N/A,1.00m,26th Mar 07,08th Nov 20,Strategy
3360,Rayman 3: Hoodlum Havoc,All,Ubisoft,N/A,N/A,N/A,1.00m,04th Mar 03,09th Nov 20,Platform
3361,Rayman Legends,All,Ubisoft,N/A,N/A,N/A,1.00m,03rd Sep 13,09th Nov 20,Platform
3362,One Piece: Pirate Warriors 3,All,Bandai Namco Entertainment,N/A,N/A,N/A,1.00m,25th Aug 15,13th Nov 20,Action-Adventure
3363,Football Manager 2013,All,Sega,N/A,N/A,N/A,1.00m,02nd Nov 12,13th Nov 20,Simulation
3364,Football Manager 2014,All,Sega,N/A,N/A,N/A,1.00m,30th Oct 13,13th Nov 20,Simulation
3365,Football Manager 2015,All,Sega,N/A,N/A,N/A,1.00m,07th Nov 14,13th Nov 20,Simulation
3366,Sonic the Hedgehog 4: Episode I,All,Sega,N/A,N/A,N/A,1.00m,07th Oct 10,14th Nov 20,Platform
3367,Naruto Shippuden: Ultimate Ninja Storm Revolution,All,Bandai Namco Games,N/A,N/A,N/A,1.00m,16th Sep 14,23rd Nov 20,Fighting
3368,Sakuna: Of Rice and Ruin,All,Xseed Games,N/A,N/A,N/A,1.00m,10th Nov 20,25th Nov 20,Action-Adventure
3369,Tom Clancy's HAWX,All,Ubisoft,N/A,N/A,N/A,1.00m,03rd Mar 09,26th Nov 20,Simulation
3370,SpongeBob SquarePants: Battle for Bikini Bottom - Rehydrated,All,THQ Nordic,N/A,N/A,N/A,1.00m,23rd Jun 20,27th Nov 20,Action-Adventure
3371,Spintires: MudRunner,All,Focus Home Interactive,N/A,N/A,N/A,1.00m,31st Oct 17,27th Nov 20,Simulation
3372,SnowRunner,All,Focus Home Interactive,N/A,N/A,N/A,1.00m,28th Apr 20,27th Nov 20,Simulation
3373,Vampyr,All,Focus Home Interactive,N/A,N/A,N/A,1.00m,05th Jun 18,27th Nov 20,Role-Playing
3374,The Lord of the Rings: The Fellowship of the Ring,All,Black Label Games,N/A,N/A,N/A,1.00m,24th Sep 02,30th Nov 20,Action-Adventure
3375,Outward,All,Deep Silver,N/A,N/A,N/A,1.00m,26th Mar 19,01st Dec 20,Role-Playing
3376,GoldenEye: Rogue Agent,All,Electronic Arts,N/A,N/A,N/A,1.00m,22nd Nov 04,03rd Dec 20,Shooter
3377,The Urbz: Sims in the City,All,Electronic Arts,N/A,N/A,N/A,1.00m,09th Nov 04,03rd Dec 20,Simulation
3378,The Lord of the Rings: The Third Age,All,Electronic Arts,N/A,N/A,N/A,1.00m,02nd Nov 04,03rd Dec 20,Role-Playing
3379,Burnout Paradise,All,Electronic Arts,N/A,N/A,N/A,1.00m,22nd Jan 08,05th Dec 20,Racing
3380,Saints Row IV,All,Deep Silver,N/A,N/A,N/A,1.00m,20th Aug 13,06th Dec 20,Action-Adventure
3381,One Piece: Pirate Warriors 4,All,Bandai Namco Entertainment,N/A,N/A,N/A,1.00m,27th Mar 20,10th Dec 20,Action-Adventure
3382,Farming Simulator 17,All,Giants Software,N/A,N/A,N/A,1.00m,24th Oct 16,18th Dec 20,Simulation
3383,Pitfall: The Mayan Adventure,All,Activision,N/A,N/A,N/A,1.00m,01st Jan 94,19th Dec 20,Platform
3384,NieR Replicant ver.1.22474487139...,All,Unknown,N/A,N/A,N/A,1.00m,N/A,24th Dec 20,Role-Playing
3385,Inside,All,Playdead,N/A,N/A,N/A,1.00m,29th Jun 16,27th Dec 20,Platform
3386,Transistor,All,Supergiant Games,N/A,N/A,N/A,1.00m,20th May 14,27th Dec 20,Role-Playing
3387,Hades,All,Supergiant Games,N/A,N/A,N/A,1.00m,17th Sep 20,27th Dec 20,Role-Playing
3388,Return to Zork,All,Infocom,N/A,N/A,N/A,1.00m,15th Sep 93,28th Dec 20,Adventure
3389,Sniper Elite V2,All,Rebellion Developments,N/A,N/A,N/A,1.00m,02nd May 12,28th Dec 20,Shooter
3390,Baldur's Gate: Dark Alliance,All,Black Isle Studios,N/A,N/A,N/A,1.00m,04th Dec 01,31st Dec 20,Role-Playing
3391,Oddworld: Abe's Oddysee,All,GT Interactive,N/A,N/A,N/A,1.00m,18th Sep 97,01st Jan 21,Platform
3392,Football Manager 2021,All,Sega,N/A,N/A,N/A,1.00m,24th Nov 20,05th Jan 21,Simulation
3393,Dragon Quest X,All,Square Enix,N/A,N/A,N/A,1.00m,02nd Aug 12,07th Jan 21,MMO
3394,Sniper: Ghost Warrior Contracts,All,CI Games,N/A,N/A,N/A,1.00m,22nd Nov 19,11th Jan 21,Shooter
3395,Sniper: Ghost Warrior 3,All,CI Games,N/A,N/A,N/A,1.00m,25th Apr 17,11th Jan 21,Shooter
3396,Beatmania,Series,Konami,N/A,N/A,N/A,1.00m,31st Dec 97,12th Jan 21,Music
3397,Elite,All,Acornsoft,N/A,N/A,N/A,1.00m,20th Sep 84,19th Jan 21,Simulation
3398,Valkyria Chronicles 4,All,Sega,N/A,N/A,N/A,1.00m,25th Sep 18,20th Jan 21,Role-Playing
3399,Warhammer: End Times – Vermintide,All,Fatshark,N/A,N/A,N/A,1.00m,23rd Oct 15,21st Jan 21,Action
3400,Catherine,All,Atlus,N/A,N/A,N/A,1.00m,26th Jul 11,24th Jan 21,Puzzle
3401,Hellblade: Senua's Sacrifice,All,Ninja Theory,N/A,N/A,N/A,1.00m,08th Aug 17,24th Jan 21,Action-Adventure
3402,Untitled Goose Game,All,Panic,N/A,N/A,N/A,1.00m,20th Sep 19,24th Jan 21,Simulation
3403,Yooka-Laylee,All,Team17,N/A,N/A,N/A,1.00m,11th Apr 17,24th Jan 21,Platform
3404,Salt and Sanctuary,All,Ska Studios,N/A,N/A,N/A,1.00m,15th Mar 16,27th Jan 21,Role-Playing
3405,Prey,All,2K Games,N/A,N/A,N/A,1.00m,11th Jul 06,27th Jan 21,Shooter
3406,FlatOut,All,Vivendi Games,N/A,N/A,N/A,1.00m,12th Jul 05,28th Jan 21,Racing
3407,FlatOut 2,All,Empire Interactive,N/A,N/A,N/A,1.00m,30th Jun 06,28th Jan 21,Racing
3408,Toukiden,Series,Tecmo Koei,N/A,N/A,N/A,1.00m,11th Feb 14,05th Feb 21,Role-Playing
3409,Bloodstained: Ritual of the Night,All,505 Games,N/A,N/A,N/A,1.00m,18th Jun 19,08th Feb 21,Platform
3410,60 Seconds!,All,Robot Gentleman Studios,N/A,N/A,N/A,1.00m,25th May 15,09th Feb 21,Action-Adventure
3411,Celeste,All,Matt Makes Games Inc.,N/A,N/A,N/A,1.00m,25th Jan 18,09th Feb 21,Platform
3412,Trials of Mana,All,Square Enix,N/A,N/A,N/A,1.00m,24th Apr 20,12th Feb 21,Role-Playing
3413,GRIS,All,Devolver Digital,N/A,N/A,N/A,1.00m,13th Dec 18,12th Feb 21,Adventure
3414,A Hat in Time,All,Gears for Breakfast,N/A,N/A,N/A,1.00m,05th Oct 17,12th Feb 21,Platform
3415,Remnant: From the Ashes,All,Perfect World Entertainment,N/A,N/A,N/A,1.00m,20th Aug 19,12th Feb 21,Shooter
3416,Oxenfree,All,Night School Studio,N/A,N/A,N/A,1.00m,15th Jan 16,12th Feb 21,Adventure
3417,Lollipop Chainsaw,All,Warner Bros. Interactive Entertainment,N/A,N/A,N/A,1.00m,12th Jun 12,16th Feb 21,Action
3418,Fez,All,Trapdoor,N/A,N/A,N/A,1.00m,13th Apr 12,17th Feb 21,Platform
3419,Dragon's Crown,All,Atlus,N/A,N/A,N/A,1.00m,06th Aug 13,18th Feb 21,Role-Playing
3420,Angry Birds Trilogy,All,Rovio Mobile,N/A,N/A,N/A,1.00m,25th Sep 12,20th Feb 21,Puzzle
3421,Thomas Was Alone,All,Mike Bithell Games,N/A,N/A,N/A,1.00m,30th Jun 12,20th Feb 21,Platform
3422,A Plague Tale: Innocence,All,Focus Home Interactive,N/A,N/A,N/A,1.00m,14th May 19,22nd Feb 21,Action-Adventure
3423,GreedFall,All,Focus Home Interactive,N/A,N/A,N/A,1.00m,10th Sep 19,22nd Feb 21,Role-Playing
3424,Star Wars: Episode III – Revenge of the Sith,All,LucasArts,N/A,N/A,N/A,1.00m,04th May 05,23rd Feb 21,Action
3425,Quake II,All,Activision,N/A,N/A,N/A,1.00m,09th Dec 97,25th Feb 21,Shooter
3426,UEFA Euro 2004,All,EA Sports,N/A,N/A,N/A,1.00m,04th May 04,01st Mar 21,Sports
3427,Harry Potter and the Prisoner of Azkaban,All,Electronic Arts,N/A,N/A,N/A,1.00m,25th May 04,01st Mar 21,Action-Adventure
3428,Fight Night 2004,All,EA Sports,N/A,N/A,N/A,1.00m,05th Apr 04,01st Mar 21,Sports
3429,Broken Sword: The Shadow of the Templars,All,Virgin Interactive,N/A,N/A,N/A,1.00m,30th Sep 96,03rd Mar 21,Adventure
3430,The Vanishing of Ethan Carter,All,The Astronauts,N/A,N/A,N/A,1.00m,26th Sep 14,06th Mar 21,Adventure
3431,Little Nightmares 2,All,Bandai Namco Entertainment,N/A,N/A,N/A,1.00m,11th Feb 21,12th Mar 21,Platform
3432,Tropico,All,Gathering of Developers,N/A,N/A,N/A,1.00m,24th Apr 01,13th Mar 21,Simulation
3433,Bulletstorm,All,Electronic Arts,N/A,N/A,N/A,1.00m,22nd Feb 11,14th Mar 21,Shooter
3434,Atlantis,Series,Interplay Productions,N/A,N/A,N/A,1.00m,30th Sep 97,20th Mar 21,Adventure
3435,Another World,All,U.S. Gold,N/A,N/A,N/A,1.00m,01st Jan 91,28th Mar 21,Action-Adventure
3436,Atelier Ryza,Series,Koei Tecmo,N/A,N/A,N/A,1.00m,29th Oct 19,29th Mar 21,Role-Playing
3437,Spiritfarer,All,Thunder Lotus Games,N/A,N/A,N/A,1.00m,18th Aug 20,20th Apr 21,Simulation
3438,Putt-Putt,Series,Humongous Entertainment,N/A,N/A,N/A,1.00m,01st Jan 93,01st May 21,Adventure
3439,Ancestors: The Humankind Odyssey,All,Private Division,N/A,N/A,N/A,1.00m,27th Aug 19,18th May 21,Adventure
3440,WALL-E,All,Unknown,N/A,N/A,N/A,1.00m,N/A,25th May 21,Platform
3441,Judgment,All,Sega,N/A,N/A,N/A,1.00m,25th Jun 19,16th Jun 21,Action-Adventure
3442,Thief Simulator,NS,Forever Entertainment S.A.,N/A,N/A,N/A,1.00m,16th May 19,16th Jul 21,Action-Adventure
3443,Chivalry 2,All,Tripwire Interactive,N/A,N/A,N/A,1.00m,08th Jun 21,17th Aug 21,Action
3444,Biomutant,All,THQ Nordic,N/A,N/A,N/A,1.00m,25th May 21,18th Aug 21,Role-Playing
3445,Story of Seasons: Pioneers of Olive Town,All,Xseed Games,N/A,N/A,N/A,1.00m,15th Sep 21,05th Oct 21,Simulation
3446,Creed: Rise to Glory,All,Unknown,N/A,N/A,N/A,1.00m,N/A,14th Oct 21,Fighting
3447,Hot Wheels Unleashed,All,Milestone,N/A,N/A,N/A,1.00m,30th Sep 21,22nd Dec 21,Racing
3448,Bravely Default II,All,Square Enix,N/A,N/A,N/A,1.00m,26th Feb 21,22nd Dec 21,Role-Playing
3449,Gauntlet,PC,Mindscape,N/A,N/A,N/A,1.00m,01st Jan 88,N/A,Action
3450,SoulCalibur II,XB,Namco,N/A,N/A,N/A,N/A,27th Aug 03,N/A,Fighting
3451,Dead Space 3,X360,Electronic Arts,N/A,N/A,N/A,N/A,05th Feb 13,02nd Feb 18,Shooter
3452,Winning Eleven: Pro Evolution Soccer 2007 (All Region sales),X360,Konami,N/A,N/A,N/A,N/A,06th Feb 07,N/A,Sports
3453,Road & Track Presents: The Need for Speed,PS,Electronic Arts,N/A,N/A,N/A,N/A,01st Jan 96,N/A,Racing
3454,NFL GameDay 2001,PS,Sony Computer Entertainment,N/A,N/A,N/A,N/A,30th Oct 00,N/A,Sports
3455,Tom Clancy's Splinter Cell: Blacklist,X360,Ubisoft,N/A,8.4,N/A,N/A,20th Aug 13,08th Mar 18,Action-Adventure
3456,NBA Live 97,PS,EA Sports,N/A,N/A,N/A,N/A,31st Oct 96,N/A,Sports
3457,Dynasty Warriors 3: Xtreme Legends,PS2,KOEI,N/A,N/A,N/A,N/A,11th Jan 03,N/A,Action
3458,Just Dance 2017,Wii,Ubisoft,N/A,N/A,N/A,N/A,25th Oct 16,06th Apr 18,Music
3459,Guitar Hero: Aerosmith,PS3,Activision,N/A,N/A,N/A,N/A,29th Jun 08,N/A,Misc
3460,Jampack Winter 2000,PS,Sony Computer Entertainment,N/A,N/A,N/A,N/A,07th Nov 00,N/A,Misc
3461,NCAA Football 12,X360,EA Sports,N/A,7.8,N/A,N/A,12th Jul 11,N/A,Sports
3462,NFL Fever 2002,XB,Microsoft,N/A,N/A,N/A,N/A,14th Nov 01,25th Sep 18,Sports
3463,Haze,PS3,Ubisoft,N/A,5.6,N/A,N/A,20th May 08,N/A,Shooter
3464,The Simpsons: Hit & Run,GC,VU Games,N/A,8.2,N/A,N/A,16th Sep 03,N/A,Racing
3465,Oddworld: Abe's Exoddus,PS,GT Interactive,N/A,8.6,N/A,N/A,17th Nov 98,N/A,Platform
3466,Tales of Graces f,PS3,Namco Bandai,N/A,N/A,8.0,N/A,13th Mar 12,N/A,Role-Playing
3467,DiRT 2    Read the review,PS3,Codemasters,8.5,8.8,N/A,N/A,08th Sep 09,N/A,Racing
3468,Lego Marvel Super Heroes,PC,Warner Bros. Interactive Entertainment,N/A,N/A,N/A,0.99m,22nd Oct 13,01st Dec 18,Action
3469,The Bouncer,PS2,Square,N/A,N/A,N/A,N/A,05th Mar 01,N/A,Action
3470,Apollo Justice: Ace Attorney    Read the review,DS,Capcom,7.9,8.0,N/A,N/A,19th Feb 08,N/A,Adventure
3471,Rocksmith 2014,X360,Ubisoft,N/A,8.4,N/A,N/A,22nd Oct 13,08th Mar 18,Music
3472,Midnight Club: LA Remix,PSP,Rockstar Games,N/A,7.7,N/A,N/A,20th Oct 08,N/A,Racing
3473,Shadow The Hedgehog,GC,Sega,N/A,4.9,N/A,N/A,15th Nov 05,N/A,Platform
3474,Dragon Age: Inquisition,XOne,Electronic Arts,N/A,N/A,N/A,N/A,18th Nov 14,05th Jan 19,Role-Playing
3475,Puzzler Collection,DS,Zoo Digital Publishing,N/A,N/A,N/A,N/A,05th Aug 08,N/A,Puzzle
3476,DmC Devil May Cry,PC,Capcom,N/A,N/A,N/A,0.99m,25th Jan 13,01st May 18,Action
3477,Cars: Race-O-Rama,Wii,THQ,N/A,N/A,N/A,N/A,13th Oct 09,N/A,Racing
3478,Army of Two: The 40th Day,X360,Electronic Arts,N/A,7.1,N/A,N/A,12th Jan 10,N/A,Shooter
3479,PlayStation All-Stars Battle Royale,PS3,Sony Computer Entertainment,N/A,N/A,N/A,N/A,20th Nov 12,12th Jan 18,Fighting
3480,Ryse: Son of Rome,PC,Crytek,N/A,N/A,N/A,0.98m,10th Oct 14,12th Aug 18,Action
3481,Littlest Pet Shop: Winter,DS,Electronic Arts,N/A,N/A,N/A,N/A,14th Oct 08,N/A,Simulation
3482,Tom Clancy's Splinter Cell: Blacklist,PS3,Ubisoft,N/A,8.3,N/A,N/A,20th Aug 13,08th Mar 18,Action-Adventure
3483,The LEGO Movie Videogame,PS3,Warner Bros. Interactive Entertainment,N/A,N/A,N/A,N/A,07th Feb 14,20th Mar 18,Action-Adventure
3484,WWE 2K19,PS4,2K Sports,N/A,N/A,N/A,N/A,09th Oct 18,22nd Jun 18,Fighting
3485,FIFA Soccer 10,Wii,EA Sports,N/A,8.3,N/A,N/A,20th Oct 09,N/A,Sports
3486,Pro Evolution Soccer 2008,PSP,Konami,N/A,7.8,N/A,N/A,12th Mar 08,N/A,Sports
3487,Disney Epic Mickey 2: The Power of Two,Wii,Disney Interactive Studios,N/A,N/A,N/A,N/A,18th Nov 12,14th Apr 18,Platform
3488,Sniper Elite V2,PS3,505 Games,N/A,7.4,N/A,N/A,02nd May 12,13th Mar 18,Shooter
3489,Zoo Tycoon DS,DS,THQ,N/A,4.6,N/A,N/A,11th Oct 05,N/A,Strategy
3490,Mario Party Advance,GBA,Nintendo,N/A,N/A,N/A,N/A,28th Mar 05,N/A,Misc
3491,Disney Tangled,DS,Disney Interactive Studios,N/A,N/A,N/A,N/A,23rd Nov 10,N/A,Action
3492,Naruto: Ultimate Ninja 3,PS2,Namco Bandai,N/A,N/A,N/A,0.98m,25th Mar 08,19th Nov 20,Fighting
3493,Tetris 2,NES,Nintendo,N/A,N/A,N/A,N/A,01st Oct 93,N/A,Puzzle
3494,WWE SmackDown vs Raw 2008,Wii,THQ,N/A,N/A,N/A,N/A,13th Nov 07,N/A,Fighting
3495,NASCAR 99,N64,EA Sports,N/A,N/A,N/A,N/A,11th Sep 98,N/A,Racing
3496,Air-Sea Battle,2600,Atari,N/A,N/A,N/A,N/A,01st Jan 77,N/A,Shooter
3497,Wheel of Fortune,Wii,THQ,N/A,N/A,N/A,N/A,02nd Nov 10,N/A,Misc
3498,Suikoden III,PS2,Konami,N/A,8.6,N/A,N/A,24th Oct 02,N/A,Role-Playing
3499,Tales of Destiny 2,PS2,Namco,N/A,N/A,N/A,0.98m,28th Nov 02,N/A,Role-Playing
3500,Madden NFL 10,PS2,EA Sports,N/A,N/A,N/A,N/A,14th Aug 09,N/A,Sports
3501,Injustice: Gods Among Us Ultimate Edition,PS4,Warner Bros. Interactive Entertainment,N/A,N/A,N/A,N/A,15th Nov 13,22nd Apr 18,Fighting
3502,Fallout 3    Read the review,PC,Bethesda Softworks,8.3,9.0,N/A,N/A,28th Oct 08,N/A,Role-Playing
3503,The Witcher 2: Assassins of Kings,PC,Atari,N/A,8.8,N/A,N/A,17th May 11,N/A,Role-Playing
3504,Madden NFL 08,PS3,EA Sports,N/A,N/A,N/A,N/A,14th Aug 07,N/A,Sports
3505,Vanquish,All,Sega,N/A,N/A,N/A,0.97m,19th Oct 10,13th Nov 20,Shooter
3506,NCAA Football 06,XB,EA Sports,N/A,N/A,N/A,N/A,11th Jul 05,N/A,Sports
3507,Ridge Racer,PSP,Namco,N/A,8.8,N/A,0.97m,22nd Mar 05,N/A,Racing
3508,Enslaved: Odyssey to the West,All,Namco Bandai Games,N/A,N/A,N/A,0.97m,05th Oct 10,19th Nov 20,Action-Adventure
3509,Fire Emblem: The Blazing Blade,GBA,Nintendo,N/A,8.8,N/A,N/A,03rd Nov 03,23rd Jul 21,Strategy
3510,Dirge of Cerberus: Final Fantasy VII,PS2,Square Enix,N/A,5.8,N/A,N/A,15th Aug 06,N/A,Shooter
3511,Brutal Legend    Read the review,X360,Electronic Arts,7.8,8.5,N/A,N/A,13th Oct 09,N/A,Action
3512,Dragon's Dogma: Dark Arisen,PC,Capcom,N/A,N/A,N/A,0.97m,15th Jan 16,22nd Mar 19,Role-Playing
3513,Band Hero,Wii,Activision,N/A,7.4,N/A,N/A,03rd Nov 09,N/A,Misc
3514,EA Sports UFC 3,PS4,EA Sports,N/A,N/A,N/A,N/A,02nd Feb 18,11th Feb 18,Sports
3515,NHL 2004,PS2,EA Sports,N/A,N/A,N/A,N/A,22nd Sep 03,N/A,Sports
3516,Grand Theft Auto: Vice City Stories,PS2,Rockstar Games,N/A,N/A,N/A,N/A,05th Mar 07,N/A,Action
3517,Cars,DS,THQ,N/A,N/A,N/A,N/A,06th Jun 06,N/A,Racing
3518,South Park: The Stick of Truth,PS3,Ubisoft,N/A,N/A,N/A,N/A,04th Mar 14,26th Jan 18,Role-Playing
3519,FIFA Soccer 2005,XB,EA Sports,N/A,N/A,N/A,N/A,12th Oct 04,N/A,Sports
3520,Skylanders: Spyro's Adventure,X360,Activision,N/A,N/A,N/A,N/A,16th Oct 11,N/A,Action
3521,Grand Theft Auto: San Andreas,PC,Rockstar Games,N/A,9.4,N/A,N/A,07th Jun 05,N/A,Action
3522,Donkey Kong Junior,2600,Coleco,N/A,N/A,N/A,N/A,01st Jan 83,N/A,Platform
3523,LEGO Star Wars II: The Original Trilogy,GC,LucasArts,N/A,8.4,N/A,N/A,12th Sep 06,N/A,Action
3524,Medal of Honor: Underground,PS,Electronic Arts,N/A,N/A,N/A,N/A,23rd Oct 00,N/A,Shooter
3525,Dark Cloud 2,PS2,Sony Computer Entertainment,N/A,8.6,N/A,N/A,17th Feb 03,N/A,Role-Playing
3526,Kingdoms of Amalur: Reckoning,PC,Electronic Arts,N/A,N/A,N/A,0.96m,07th Feb 12,23rd Nov 18,Role-Playing
3527,Guitar Hero: Warriors of Rock,Wii,Activision,N/A,7.3,N/A,N/A,28th Sep 10,N/A,Misc
3528,Jampack Summer '99,PS,Sony Computer Entertainment,N/A,N/A,N/A,N/A,01st Jun 99,N/A,Misc
3529,Tom Clancy's Ghost Recon: Future Soldier,PS3,Ubisoft,N/A,N/A,N/A,N/A,22nd May 12,N/A,Shooter
3530,Dance Dance Revolution 2nd ReMIX,PS,Konami,N/A,N/A,N/A,N/A,26th Aug 99,N/A,Simulation
3531,LEGO Pirates of the Caribbean: The Video Game,PS3,Disney Interactive Studios,N/A,7.4,N/A,N/A,10th May 11,N/A,Action
3532,Sea of Thieves,XOne,Microsoft Studios,N/A,6.9,7.0,N/A,20th Mar 18,25th Sep 18,Action-Adventure
3533,Mortal Kombat Trilogy,N64,Midway Games,N/A,N/A,N/A,N/A,31st Oct 96,N/A,Fighting
3534,Star Soldier,NES,Taxan,N/A,N/A,N/A,N/A,01st Jan 88,N/A,Shooter
3535,Mass Effect 3,PC,Electronic Arts,N/A,N/A,N/A,N/A,06th Mar 12,N/A,Role-Playing
3536,Firewatch,PC,Unknown,N/A,N/A,N/A,0.96m,09th Feb 16,N/A,Misc
3537,PilotWings Resort,3DS,Nintendo,N/A,6.9,N/A,N/A,27th Mar 11,N/A,Simulation
3538,NHL 2001,PS2,EA Sports,N/A,N/A,N/A,N/A,25th Oct 00,N/A,Sports
3539,Madden NFL 25,PS4,EA Sports,N/A,7.4,N/A,N/A,15th Nov 13,06th Jan 18,Sports
3540,Hammerwatch,PC,Unknown,N/A,N/A,N/A,0.96m,14th Aug 13,N/A,Misc
3541,My Weight Loss Coach,DS,Ubisoft,N/A,N/A,N/A,N/A,24th Jun 08,N/A,Sports
3542,Shinobi,PS2,Sega,N/A,N/A,N/A,N/A,10th Nov 02,N/A,Action
3543,MLB 16: The Show,PS4,Sony Computer Entertainment America,N/A,N/A,N/A,N/A,29th Mar 16,20th Apr 18,Sports
3544,Gangs of London,PSP,Sony Computer Entertainment,N/A,5.0,N/A,N/A,03rd Oct 06,N/A,Adventure
3545,Mortal Kombat: Deadly Alliance,XB,Midway Games,N/A,N/A,N/A,N/A,20th Nov 02,N/A,Fighting
