Pos,Game,Console,Publisher,VGChartz Score,Critic Score,User Score,Total Shipped,Release Date,Last Update,Genre 
9454,Spartan: Total Warrior,PS2,Sega,N/A,7.2,N/A,N/A,25th Oct 05,N/A,Action
9455,EX Monopoly,GBA,Takara,N/A,N/A,N/A,N/A,13th Jul 01,N/A,Misc
9456,64 de Hakken! Tamagotchi Minna de Tamagotchi World,N64,Bandai,N/A,N/A,N/A,N/A,19th Dec 97,N/A,Misc
9457,Mary-Kate and Ashley: Sweet 16 - Licenced to Drive,GC,Acclaim Entertainment,N/A,N/A,N/A,N/A,14th Feb 03,N/A,Misc
9458,Assault,2600,Bomb,N/A,N/A,N/A,N/A,01st Jan 83,N/A,Action
9459,Deadly Duck,2600,20th Century Fox Video Games,N/A,N/A,N/A,N/A,01st Jan 82,N/A,Shooter
9460,Reactor,2600,Parker Bros.,N/A,N/A,N/A,N/A,01st Jan 82,N/A,Action
9461,Gundam Battle Chronicle,PSP,Namco Bandai,N/A,N/A,N/A,N/A,04th Oct 07,N/A,Action
9462,Lovers in a Dangerous Spacetime,PC,Asteroid Base,N/A,N/A,N/A,0.22m,31st Dec 20,N/A,Misc
9463,NightSky,PC,Unknown,N/A,7.8,N/A,0.22m,06th Jan 11,N/A,Puzzle
9464,Danball Senki Boost,PSP,Level 5,N/A,N/A,N/A,N/A,23rd Nov 11,N/A,Action
9465,Conflict: Vietnam,XB,Global Star Software,N/A,N/A,N/A,N/A,05th Oct 04,N/A,Shooter
9466,Whirl Tour,PS2,VU Games,N/A,N/A,N/A,N/A,25th Nov 02,N/A,Sports
9467,Time Crisis: Crisis Zone,PS2,Namco,N/A,N/A,N/A,N/A,19th Oct 04,N/A,Shooter
9468,DanceDanceRevolution II,Wii,Konami,N/A,N/A,N/A,N/A,11th Oct 11,N/A,Misc
9469,Momotarou Dentetsu 15,PS2,Hudson Soft,N/A,N/A,N/A,N/A,08th Dec 05,N/A,Misc
9470,Ben 10 Ultimate Alien: Cosmic Destruction,PS2,D3 Publisher,N/A,N/A,N/A,N/A,05th Oct 10,N/A,Platform
9471,G-Force,PS3,Disney Interactive Studios,N/A,7.4,N/A,N/A,21st Jul 09,N/A,Action
9472,NBA Live 15,XOne,Electronic Arts,N/A,N/A,N/A,N/A,28th Oct 14,30th May 18,Sports
9473,Pokémon Gold/Pokémon Silver,3DS,Nintendo,N/A,N/A,N/A,N/A,22nd Sep 17,03rd Aug 18,Role-Playing
9474,Skies of Arcadia Legends,GC,Sega,N/A,8.6,N/A,N/A,27th Jan 03,N/A,Role-Playing
9475,Petz Monkeyz House,DS,Ubisoft,N/A,5.5,N/A,N/A,18th Nov 08,N/A,Simulation
9476,MotoGP 08,PS2,Capcom,N/A,N/A,N/A,N/A,28th Oct 08,N/A,Racing
9477,Cloudy With a Chance of Meatballs,DS,Ubisoft,N/A,N/A,N/A,N/A,15th Sep 09,N/A,Adventure
9478,Code Name: S.T.E.A.M.,3DS,Nintendo,N/A,8.0,N/A,N/A,13th Mar 15,04th Jan 19,Strategy
9479,Sengoku Basara 3 Utage,PS3,Capcom,N/A,N/A,N/A,N/A,10th Nov 11,N/A,Action
9480,FaceBreaker K.O. Party     Read the review,Wii,Electronic Arts,6.5,6.7,N/A,N/A,11th Nov 08,N/A,Fighting
9481,Bacteria,PC,Unknown,N/A,N/A,N/A,0.22m,N/A,21st Feb 19,Puzzle
9482,Dead by Daylight,PS4,505 Games,N/A,N/A,N/A,N/A,20th Jun 17,13th Feb 19,Action
9483,Breath of Fire,GBA,Capcom,N/A,7.8,N/A,N/A,13th Dec 01,N/A,Role-Playing
9484,Dear RED,PC,Unknown,N/A,N/A,N/A,0.22m,N/A,21st Feb 19,Adventure
9485,NASCAR 2011: The Game,Wii,Activision,N/A,4.3,N/A,N/A,24th May 11,N/A,Racing
9486,Ford vs. Chevy,PS2,Global Star Software,N/A,N/A,N/A,N/A,09th Nov 05,N/A,Racing
9487,Attack on Titan 2,PS4,Koei Tecmo,N/A,7.8,N/A,N/A,20th Mar 18,30th Mar 18,Action
9488,NCAA Football 2005,GC,EA Sports,N/A,N/A,N/A,N/A,15th Jul 04,N/A,Sports
9489,The Wolf Among Us,PS4,Telltale Games,N/A,N/A,N/A,N/A,04th Nov 14,N/A,Adventure
9490,Hamtaro: Ham-Ham Games,GBA,Nintendo,N/A,7.5,N/A,N/A,27th Jul 04,N/A,Sports
9491,Child of Eden,PS3,Ubisoft,N/A,7.7,N/A,N/A,27th Sep 11,N/A,Shooter
9492,Danny Phantom: The Ultimate Enemy,GBA,THQ,N/A,7.5,N/A,N/A,08th Sep 05,N/A,Action
9493,EeOneGuy Adventure,PC,Unknown,N/A,N/A,N/A,0.22m,N/A,22nd Feb 19,Platform
9494,Discovery Kids: Dolphin Discovery,DS,505 Games,N/A,N/A,N/A,N/A,24th Mar 09,N/A,Simulation
9495,Star Wars: The Force Unleashed II,DS,LucasArts,N/A,4.0,N/A,N/A,26th Oct 10,N/A,Action
9496,Micro Machines: World Series,PS4,Codemasters,N/A,N/A,N/A,N/A,30th Jun 17,30th May 18,Racing
9497,Crazy Climber,2600,Atari,N/A,N/A,N/A,N/A,01st Jan 82,N/A,Action
9498,F1 2016,XOne,Codemasters,N/A,N/A,N/A,N/A,19th Aug 16,14th May 18,Racing
9499,Super Adventure Island,SNES,Hudson Soft,N/A,N/A,N/A,N/A,01st Apr 92,N/A,Platform
9500,Rock Band Track Pack: Classic Rock,Wii,MTV Games,N/A,N/A,N/A,N/A,19th May 09,N/A,Misc
9501,Bust-A-Move 4,PS,Natsume,N/A,7.8,N/A,N/A,31st Oct 98,N/A,Puzzle
9502,NFL Quarterback Club 97,PS,Acclaim Entertainment,N/A,N/A,N/A,N/A,31st Aug 96,N/A,Sports
9503,Galactic Wrestling: Featuring Ultimate Muscle,PS2,Bandai,N/A,7.3,N/A,N/A,30th Jun 04,N/A,Fighting
9504,Super Swing Golf,Wii,Tecmo,N/A,N/A,N/A,N/A,12th Dec 06,N/A,Sports
9505,Dino Stalker,PS2,Capcom,N/A,N/A,N/A,N/A,09th Sep 02,N/A,Shooter
9506,Petz Rescue: Endangered Paradise,DS,Ubisoft,N/A,N/A,N/A,N/A,18th Nov 08,N/A,Adventure
9507,Rapala's Fishing Frenzy,Wii,Activision,N/A,N/A,N/A,N/A,02nd Sep 08,N/A,Sports
9508,Age of Empires: The Age of Kings,DS,Majesco,N/A,N/A,N/A,N/A,14th Feb 06,N/A,Strategy
9509,Mega Man Zero 3,GBA,Capcom,N/A,N/A,N/A,N/A,05th Oct 04,N/A,Platform
9510,MotoGP 09/10    Read the review,PS3,Capcom,7.2,7.0,N/A,N/A,23rd Mar 10,N/A,Racing
9511,Life Is Strange: Before the Storm,PS4,Square Enix,N/A,7.5,N/A,N/A,06th Mar 18,09th Jul 18,Adventure
9512,Luminous Arc 2,DS,Atlus,N/A,7.5,N/A,N/A,18th Nov 08,N/A,Role-Playing
9513,Barbie Super Sports,PS,Mattel Interactive,N/A,N/A,N/A,N/A,30th Dec 99,N/A,Sports
9514,ShipLord,PC,Unknown,N/A,N/A,N/A,0.22m,N/A,22nd Feb 19,Action
9515,The Astral Hero,PC,Unknown,N/A,N/A,N/A,0.22m,N/A,22nd Feb 19,Action
9516,Red Death,PC,Unknown,N/A,N/A,N/A,0.22m,N/A,22nd Feb 19,Shooter
9517,Resident Evil: Revelations,WiiU,Capcom,N/A,7.5,N/A,N/A,21st May 13,16th Mar 18,Shooter
9518,Tony Hawk's Downhill Jam,DS,Activision,N/A,N/A,N/A,N/A,24th Oct 06,N/A,Sports
9519,Nicktoons Collection: Game Boy Advance Video Volume 2,GBA,Majesco,N/A,N/A,N/A,N/A,20th Sep 04,N/A,Misc
9520,The Legend of Heroes: Trails of Cold Steel II,PS3,Xseed Games,N/A,N/A,N/A,N/A,06th Sep 16,29th Oct 18,Role-Playing
9521,Just Dance 2016,PS3,Ubisoft,N/A,N/A,N/A,N/A,20th Oct 15,05th Apr 18,Music
9522,Duel Masters: Kaijudo Showdown,GBA,Atari,N/A,5.8,N/A,N/A,16th Nov 04,N/A,Misc
9523,Worms: Battle Islands,Wii,THQ,N/A,N/A,N/A,N/A,23rd Nov 10,N/A,Strategy
9524,Sumikko Gurashi: Mura o Tsukurundesu,3DS,Nippon Columbia,N/A,N/A,N/A,N/A,21st Jul 16,21st Apr 18,Misc
9525,Dragon Quest Builders: Revive Alefgard,NS,Square Enix,N/A,8.0,N/A,N/A,09th Feb 18,04th Feb 18,Role-Playing
9526,The Lord of the Rings: The Third Age,GBA,Electronic Arts,N/A,N/A,N/A,N/A,02nd Nov 04,N/A,Strategy
9527,Kidz Bop Dance Party! The Video Game,Wii,D3 Publisher,N/A,N/A,N/A,N/A,21st Sep 10,N/A,Misc
9528,Steel Division: Normandy 44,PC,Unknown,N/A,N/A,N/A,0.22m,N/A,11th Jan 18,Strategy
9529,Karaoke Revolution Glee 2: Road to Regionals,Wii,Konami,N/A,N/A,N/A,N/A,05th Apr 11,N/A,Misc
9530,Deadpool,XOne,Activision,N/A,N/A,N/A,N/A,18th Nov 15,22nd Jan 18,Action
9531,The Suffering,XB,Midway Games,N/A,N/A,N/A,N/A,09th Mar 04,N/A,Action
9532,NEKOPARA Vol. 3,PC,Unknown,N/A,N/A,N/A,0.22m,N/A,22nd Feb 19,Visual Novel
9533,Bloodbath Kavkaz,PC,Unknown,N/A,N/A,N/A,0.22m,N/A,22nd Feb 19,Action
9534,Tetris Worlds,GC,THQ,N/A,4.6,N/A,N/A,23rd Jun 02,N/A,Puzzle
9535,Rampage 2: Universal Tour,N64,Midway Games,N/A,N/A,N/A,N/A,01st Mar 99,N/A,Action
9536,ECW Hardcore Revolution,N64,Acclaim Entertainment,N/A,N/A,N/A,N/A,31st Jan 00,N/A,Fighting
9537,Ms. Pac-Man: Maze Madness,N64,Namco,N/A,N/A,N/A,N/A,12th Nov 00,N/A,Puzzle
9538,Mega Man 64,N64,Capcom,N/A,N/A,N/A,N/A,10th Jan 01,N/A,Action
9539,Chou-Kuukan Night Pro Yakyuu King(higher JP sales),N64,Imagineer,N/A,N/A,N/A,N/A,20th Dec 96,N/A,Sports
9540,Taiko no Tatsujin Portable DX,PSP,Namco Bandai,N/A,N/A,N/A,0.22m,14th Jul 11,N/A,Misc
9541,Persona 4 Arena,All,Atlus,N/A,N/A,N/A,0.22m,01st Mar 12,07th Dec 20,Fighting
9542,Attack on Titan 2: Final Battle,All,Koei Tecmo,N/A,N/A,N/A,0.22m,05th Jul 19,07th Feb 21,Action
9543,NBA Live 09 All-Play,Wii,EA Sports,N/A,N/A,N/A,N/A,07th Oct 08,N/A,Sports
9544,Tales of Graces,Wii,Namco Bandai,N/A,N/A,N/A,N/A,10th Dec 09,N/A,Role-Playing
9545,The Amazing Spider-Man 2 (2014),XOne,Activision,N/A,N/A,N/A,N/A,29th Apr 14,19th Mar 18,Action-Adventure
9546,All Star Karate,Wii,THQ,N/A,N/A,N/A,N/A,20th Apr 10,N/A,Action
9547,Viewtiful Joe 2,GC,Capcom,N/A,N/A,N/A,N/A,18th Nov 04,N/A,Action
9548,Jackass the Game,PSP,Red Mile Entertainment,N/A,5.6,N/A,N/A,27th Sep 07,N/A,Action
9549,The Legend of Heroes: Trails in the Sky FC,PSP,Xseed Games,N/A,N/A,N/A,N/A,29th Mar 11,29th Oct 18,Role-Playing
9550,Naruto Shippuuden: Ninja Council 4,DS,Tomy Corporation,N/A,N/A,N/A,N/A,02nd Jun 09,N/A,Action
9551,Mary-Kate and Ashley: Sweet 16 - Licenced to Drive,PS2,Acclaim Entertainment,N/A,N/A,N/A,N/A,20th Nov 02,N/A,Misc
9552,Edna & Harvey: Harvey's New Eyes,PC,Rondomedia,N/A,N/A,N/A,0.22m,26th Aug 11,N/A,Adventure
9553,Kingdom Come: Deliverance,XOne,Deep Silver,N/A,N/A,N/A,N/A,13th Feb 18,10th Jan 18,Role-Playing
9554,Dragon Ball: Origins (JP & incomplete US sales),DS,Atari,N/A,N/A,N/A,N/A,04th Nov 08,N/A,Adventure
9555,Touch the Dead,DS,Eidos Interactive,N/A,N/A,N/A,N/A,16th May 07,N/A,Shooter
9556,Marvel Super Hero Squad: The Infinity Gauntlet,DS,THQ,N/A,N/A,N/A,N/A,16th Nov 10,N/A,Action
9557,NBA Jam Extreme,PS,Acclaim Entertainment,N/A,N/A,N/A,N/A,31st Oct 96,N/A,Sports
9558,Bladestorm: Nightmare,PS4,Tecmo Koei,N/A,N/A,N/A,N/A,03rd Mar 15,30th May 18,Action
9559,Aliens vs Predator: Requiem,PSP,Sierra Entertainment,N/A,N/A,N/A,N/A,13th Nov 07,N/A,Action
9560,WipeOut 3 The Game,X360,Activision,N/A,N/A,N/A,N/A,25th Sep 12,16th Mar 18,Party
9561,Ragnarok DS,DS,Xseed Games,N/A,7.0,N/A,N/A,16th Feb 10,N/A,Role-Playing
9562,The Witch and the Hundred Knight,PS3,NIS America,N/A,N/A,N/A,N/A,25th Mar 14,04th Jul 18,Role-Playing
9563,Deep Space WAIFU,PC,Unknown,N/A,N/A,N/A,0.22m,N/A,22nd Feb 19,Action
9564,ATV Quad Kings,Wii,Zoo Digital Publishing,N/A,N/A,N/A,N/A,04th Aug 09,N/A,Racing
9565,Nickelodeon Party Blast,XB,Infogrames,N/A,N/A,N/A,N/A,30th Oct 02,N/A,Misc
9566,ZombieCarz,PC,Unknown,N/A,N/A,N/A,0.22m,N/A,22nd Feb 19,Action
9567,NHL Championship 2000,PS,Fox Interactive,N/A,N/A,N/A,N/A,06th Oct 99,N/A,Sports
9568,Transformers: Dark of the Moon,3DS,Activision,N/A,3.0,N/A,N/A,14th Jun 11,N/A,Action
9569,LEGO Harry Potter: Years 5-7,PC,Warner Bros. Interactive,N/A,N/A,N/A,N/A,11th Nov 11,N/A,Action
9570,ShellShock: Nam '67,XB,Eidos Interactive,N/A,N/A,N/A,N/A,14th Sep 04,03rd Feb 18,Shooter
9571,Kartia: The Word of Fate,PS,Atlus,N/A,7.9,N/A,N/A,31st Jul 98,N/A,Strategy
9572,CSI: Fatal Conspiracy,Wii,Ubisoft,N/A,N/A,N/A,N/A,26th Oct 10,N/A,Adventure
9573,The Bureau: XCOM Declassified,X360,2K Games,N/A,N/A,N/A,N/A,20th Aug 13,24th Oct 18,Shooter
9574,LEGO Harry Potter Collection,XOne,Warner Bros. Interactive Entertainment,N/A,N/A,N/A,N/A,30th Oct 18,27th Oct 18,Action
9575,All-Star Baseball 2002,GC,Acclaim Entertainment,N/A,6.5,N/A,N/A,17th Nov 01,N/A,Sports
9576,Magna Carta: Tears of Blood,PS2,Atlus,N/A,6.1,N/A,N/A,16th Nov 05,N/A,Role-Playing
9577,Deadly Creatures    Read the review,Wii,THQ,7.6,6.9,6.8,N/A,09th Feb 09,N/A,Action
9578,Pinball Hall of Fame: The Williams Collection,PS3,Crave Entertainment,N/A,N/A,N/A,N/A,22nd Sep 09,N/A,Misc
9579,Lethal Skies Elite Pilot: Team SW,PS2,Sammy Corporation,N/A,N/A,N/A,N/A,31st May 02,N/A,Simulation
9580,Zombie Army Trilogy,PS4,Rebellion Developments,N/A,N/A,N/A,N/A,06th Mar 15,30th May 18,Shooter
9581,Capcom vs. SNK,DC,Capcom,N/A,8.8,N/A,N/A,09th Nov 00,N/A,Fighting
9582,911 Operator,PC,Unknown,N/A,N/A,N/A,0.22m,N/A,22nd Feb 19,Simulation
9583,Return to PopoloCrois: A Story of Seasons Fairytale,3DS,Xseed Games,N/A,7.0,N/A,N/A,01st Mar 16,30th May 18,Simulation
9584,Tamagotchi no KiraKira Omisecchi,DS,Namco Bandai,N/A,N/A,N/A,N/A,27th Nov 08,N/A,Misc
9585,From Russia With Love,GC,Electronic Arts,N/A,7.3,N/A,N/A,15th Nov 05,N/A,Action
9586,Lords of the Fallen,XOne,Namco Bandai Games,N/A,N/A,N/A,N/A,28th Oct 14,10th May 18,Role-Playing
9587,Hitman 2,XOne,Warner Bros. Interactive Entertainment,N/A,N/A,N/A,N/A,13th Nov 18,22nd Nov 18,Action-Adventure
9588,SweatShop,PC,Unknown,N/A,N/A,N/A,0.22m,N/A,22nd Feb 19,Simulation
9589,Outlast Trinity,PS4,Warner Bros. Interactive Entertainment,N/A,N/A,N/A,N/A,25th Apr 17,N/A,Action
9590,Guitar Hero: Smash Hits,PS2,Activision,N/A,6.9,N/A,N/A,16th Jun 09,N/A,Misc
9591,NCAA Basketball 09,X360,EA Sports,N/A,N/A,N/A,N/A,17th Nov 08,N/A,Sports
9592,Yu-Gi-Oh! GX: Spirit Caller (American Sales),DS,Konami,N/A,N/A,N/A,N/A,02nd Jan 07,N/A,Misc
9593,NFL Quarterback Club 2002,PS2,Acclaim Entertainment,N/A,N/A,N/A,N/A,05th Sep 01,N/A,Sports
9594,Danganronpa Another Episode: Ultra Despair Girls,PSV,NIS America,N/A,N/A,N/A,N/A,01st Sep 15,03rd Jan 18,Shooter
9595,Kirby's Star Stacker,GB,Nintendo,N/A,N/A,N/A,N/A,24th Jan 97,N/A,Puzzle
9596,The Wild Eight,PC,Unknown,N/A,N/A,N/A,0.22m,N/A,23rd Feb 19,Action-Adventure
9597,Puss in Boots,Wii,THQ,N/A,N/A,N/A,N/A,25th Oct 11,N/A,Misc
9598,Ben 10 Alien Force: Vilgax Attacks,X360,D3 Publisher,N/A,N/A,N/A,N/A,27th Oct 09,N/A,Action
9599,Edge of Space,PC,Unknown,N/A,N/A,N/A,0.22m,28th Jun 13,N/A,Misc
9600,Judgment     Read the review,PS4,Sega,7.0,N/A,N/A,N/A,25th Jun 19,05th Apr 19,Action-Adventure
9601,Imagine: Detective,DS,Ubisoft,N/A,N/A,N/A,N/A,08th Sep 09,N/A,Simulation
9602,Growlanser: Heritage of War,PS2,Atlus,N/A,N/A,N/A,N/A,18th Sep 07,N/A,Role-Playing
9603,Tropico 3,X360,Kalypso,N/A,7.7,N/A,N/A,16th Feb 10,N/A,Strategy
9604,Chroma Squad,PC,Behold Studios,N/A,N/A,N/A,0.22m,30th Apr 15,08th Mar 19,Role-Playing
9605,Rugby 2004,PS2,EA Sports,N/A,5.0,N/A,N/A,16th Sep 03,N/A,Sports
9606,Disney's Magical Quest Starring Mickey and Minnie,GBA,Nintendo,N/A,6.1,N/A,N/A,13th Aug 02,N/A,Action
9607,KORG DS-10 Synthesizer,DS,Xseed Games,N/A,N/A,N/A,N/A,04th Nov 08,N/A,Misc
9608,Hasbro Family Game Night,DS,Electronic Arts,N/A,N/A,N/A,N/A,26th Oct 09,N/A,Misc
9609,NBA 06,PSP,Sony Computer Entertainment,N/A,7.2,N/A,N/A,04th Oct 05,04th Dec 18,Sports
9610,Betrayer,PC,Unknown,N/A,N/A,N/A,0.22m,N/A,23rd Feb 19,Action-Adventure
9611,Warriors  Orochi 4,PS4,Koei Tecmo,N/A,N/A,N/A,N/A,16th Oct 18,11th Nov 18,Action
9612,Night in the Woods,PC,Unknown,N/A,8.8,N/A,0.22m,21st Feb 17,28th Nov 17,Adventure
9613,Naruto: Ninja Council,GBA,D3 Publisher,N/A,N/A,N/A,N/A,07th Mar 06,N/A,Platform
9614,DS Nishimura Kyotaro Suspense Shin Tantei Series: Kyoto Atami Zekkai no Kotou - Satsui no Wana,DS,Tecmo,N/A,N/A,N/A,N/A,11th Oct 07,N/A,Adventure
9615,Wreckless: ThE YaKuza MisSiOns,PS2,Activision,N/A,N/A,N/A,N/A,13th Nov 02,N/A,Racing
9616,Jikkyou Powerful Major League,PS2,Konami,N/A,N/A,N/A,N/A,11th May 06,N/A,Sports
9617,NFL 2K3,GC,Sega,N/A,9.0,N/A,N/A,21st Aug 02,N/A,Sports
9618,Hidden Mysteries: Buckingham Palace,DS,GameMill,N/A,N/A,N/A,N/A,16th Mar 10,N/A,Puzzle
9619,Disgaea D2,PS3,NIS America,N/A,N/A,N/A,N/A,08th Oct 13,N/A,Misc
9620,Screencheat,PC,Unknown,N/A,N/A,N/A,0.22m,N/A,23rd Feb 19,Shooter
9621,Saltwater Sportfishing,PS,Take-Two Interactive,N/A,N/A,N/A,N/A,28th Nov 01,N/A,Sports
9622,Yoshi Touch & Go (JP sales),DS,Nintendo,N/A,N/A,N/A,N/A,14th Mar 05,N/A,Platform
9623,Samurai Jack: The Amulet of Time,GBA,BAM! Entertainment,N/A,N/A,N/A,N/A,30th Mar 03,N/A,Platform
9624,MySims Party,Wii,Electronic Arts,N/A,N/A,N/A,N/A,10th Mar 09,N/A,Simulation
9625,J-League Winning Eleven 2008: Club Championship,PS2,Konami,N/A,N/A,N/A,N/A,21st Aug 08,N/A,Sports
9626,Sports Car GT,PS,Electronic Arts,N/A,N/A,N/A,N/A,23rd Apr 99,N/A,Racing
9627,Jackie Chan: Stuntmaster,PS,Midway Games,N/A,N/A,N/A,N/A,31st Jan 00,N/A,Action
9628,Big League Sports,X360,Activision,N/A,N/A,N/A,N/A,08th Nov 11,N/A,Sports
9629,Hunted: The Demon's Forge,X360,Bethesda Softworks,N/A,6.0,N/A,N/A,31st May 11,N/A,Role-Playing
9630,Afrika,PS3,Natsume,N/A,6.0,8.0,N/A,06th Oct 09,N/A,Adventure
9631,Scooby-Doo! Mystery Mayhem,GC,THQ,N/A,N/A,N/A,N/A,02nd Mar 04,N/A,Adventure
9632,Kanzen Chuuki Pro Yakyuu Greatest Nine,SAT,Sega,N/A,N/A,N/A,N/A,26th May 95,N/A,Sports
9633,Summer Athletics: The Ultimate Challenge (Others sales),Wii,Conspiracy Entertainment,N/A,N/A,N/A,N/A,04th Aug 08,N/A,Sports
9634,American Idol,GBA,Codemasters,N/A,N/A,N/A,N/A,18th Nov 03,N/A,Misc
9635,Britney's Dance Beat,GBA,THQ,N/A,6.3,N/A,N/A,25th Mar 02,N/A,Misc
9636,Pass the Pigs,DS,THQ,N/A,N/A,N/A,N/A,21st Oct 08,N/A,Misc
9637,Shrek Superslam,GC,Activision,N/A,N/A,N/A,N/A,25th Oct 05,N/A,Action
9638,Sailor Moon,SNES,Bandai,N/A,N/A,N/A,N/A,01st Jan 94,N/A,Action
9639,Naruto: Uzumaki Chronicles 2,PS2,Namco Bandai,N/A,N/A,N/A,0.22m,04th Sep 07,N/A,Action
9640,Destiny Warriors RPG,PC,Unknown,N/A,N/A,N/A,0.22m,N/A,23rd Feb 19,Role-Playing
9641,WipeOut 3 The Game,3DS,Activision,N/A,N/A,N/A,N/A,25th Sep 12,16th Mar 18,Party
9642,The Lords of the Earth Flame,PC,Unknown,N/A,N/A,N/A,0.22m,N/A,23rd Feb 19,Visual Novel
9643,G.I. Joe: The Rise of Cobra,Wii,Electronic Arts,N/A,4.8,N/A,N/A,04th Aug 09,N/A,Action
9644,Quantum Conundrum,PC,Square Enix,N/A,N/A,N/A,0.22m,21st Jun 12,N/A,Misc
9645,Herdy Gerdy,PS2,Eidos Interactive,N/A,N/A,N/A,N/A,04th Mar 02,N/A,Adventure
9646,Harry Potter and the Deathly Hallows - Part 2,DS,Electronic Arts,N/A,N/A,N/A,N/A,12th Jul 11,N/A,Action
9647,Super Lucky's Tale    Read the review,XOne,Microsoft Studios,N/A,6.5,N/A,N/A,07th Nov 17,18th Jan 18,Platform
9648,Jewel Quest: Expeditions,DS,Activision,N/A,N/A,N/A,N/A,18th Sep 07,N/A,Puzzle
9649,They Bleed Pixels,PC,Unknown,N/A,N/A,N/A,0.22m,N/A,23rd Feb 19,Platform
9650,Dai-2-Ji Super Robot Taisen OG,PS3,Namco Bandai Games,N/A,N/A,N/A,N/A,29th Nov 12,29th Oct 18,Strategy
9651,Evolve,PC,2K Games,N/A,N/A,N/A,N/A,10th Feb 15,N/A,Misc
9652,Bionic Dues,PC,Unknown,N/A,N/A,N/A,0.22m,N/A,23rd Feb 19,Strategy
9653,Armored Core V,X360,Namco Bandai,N/A,N/A,N/A,N/A,20th Mar 12,N/A,Simulation
9654,Digimon World Re:Digitize,PSP,Namco Bandai Games,N/A,N/A,N/A,N/A,19th Jul 12,31st Oct 18,Role-Playing
9655,UFC Personal Trainer: The Ultimate Fitness System,PS3,THQ,N/A,4.5,N/A,N/A,28th Jun 11,N/A,Sports
9656,Over G Fighters,X360,Ubisoft,N/A,5.1,N/A,N/A,27th Jun 06,N/A,Simulation
9657,Tales of Symphonia: Dawn of the New World    Read the review,Wii,Namco Bandai,7.2,6.8,8.3,0.22m,11th Nov 08,N/A,Role-Playing
9658,NBA In The Zone 2000,PS,Konami,N/A,N/A,N/A,N/A,02nd Feb 00,N/A,Sports
9659,Dark Summit,PS2,THQ,N/A,N/A,N/A,N/A,26th Nov 01,N/A,Sports
9660,Anarchy Reigns,PS3,Sega,N/A,N/A,N/A,N/A,08th Jan 13,N/A,Action
9661,Cabela's Big Game Hunter: Ultimate Challenge,PS,Activision Value,N/A,N/A,N/A,N/A,04th Dec 01,N/A,Sports
9662,DiRT Rally,XOne,Codemasters,N/A,N/A,N/A,N/A,05th Apr 16,N/A,Racing
9663,Magician's Quest: Town of Magic,3DS,Konami Digital Entertainment,N/A,N/A,N/A,N/A,20th Dec 12,31st Oct 18,Misc
9664,Road Redemption,PC,Unknown,N/A,N/A,N/A,0.21m,N/A,23rd Feb 19,Action-Adventure
9665,Rampage: Total Destruction,Wii,Midway Games,N/A,N/A,N/A,N/A,14th Nov 06,N/A,Action
9666,TRON: Evolution - Battle Grids,Wii,Disney Interactive Studios,N/A,N/A,N/A,N/A,07th Dec 10,N/A,Racing
9667,The Dukes of Hazzard: Return of the General Lee,PS2,Ubisoft,N/A,N/A,N/A,N/A,28th Sep 04,N/A,Racing
9668,UFC Undisputed 2010,PSP,THQ,N/A,7.7,N/A,N/A,07th Sep 10,N/A,Fighting
9669,Pandemonium!,PS,Crystal Dynamics,N/A,N/A,N/A,N/A,31st Oct 96,N/A,Platform
9670,Petz Rescue: Wildlife Vet,Wii,Ubisoft,N/A,N/A,N/A,N/A,21st Oct 08,N/A,Simulation
9671,Namco Museum: 50th Anniversary,GC,Namco,N/A,N/A,N/A,N/A,30th Aug 05,N/A,Misc
9672,Crash 'N' Burn,PS2,Eidos Interactive,N/A,N/A,N/A,N/A,15th Nov 04,N/A,Racing
9673,MLB 10: The Show,PSP,Sony Computer Entertainment,N/A,7.0,N/A,N/A,02nd Mar 10,N/A,Sports
9674,EVE: Valkyrie,PS4,Sony Interactive Entertainment,N/A,N/A,N/A,N/A,13th Oct 16,15th Jun 18,Shooter
9675,NBA,PSP,Sony Computer Entertainment,N/A,6.4,7.2,N/A,16th Mar 05,N/A,Sports
9676,Teenage Mutant Ninja Turtles: Smash-Up,PS2,Ubisoft,N/A,7.2,N/A,N/A,22nd Sep 09,N/A,Fighting
9677,Pro Yakyuu Greatest Nine '97,SAT,Sega,N/A,N/A,N/A,N/A,28th Mar 97,N/A,Sports
9678,Lunar: Silver Star Story Complete,SAT,Kadokawa Shoten,N/A,N/A,N/A,N/A,04th Jul 97,N/A,Role-Playing
9679,Dorabase DS: Dramatic Stadium,DS,Namco Bandai,N/A,N/A,N/A,N/A,20th Dec 07,N/A,Sports
9680,Star Trek: The Game,X360,Namco Bandai Games,N/A,N/A,N/A,N/A,23rd Apr 13,29th Oct 18,Action-Adventure
9681,Disaster Report,PS2,Agetec,N/A,N/A,N/A,N/A,15th Feb 03,N/A,Action
9682,EVE: burst error,SAT,Imagineer,N/A,N/A,N/A,N/A,24th Jan 97,N/A,Adventure
9683,Backyard NFL Football '09,Wii,Atari,N/A,N/A,N/A,N/A,21st Oct 08,N/A,Sports
9684,Now! That's What I Call Music: Dance & Sing,Wii,Unknown,N/A,N/A,N/A,N/A,25th Nov 11,N/A,Misc
9685,Faerie Solitaire,PC,Unknown,N/A,N/A,N/A,0.21m,N/A,23rd Feb 19,Puzzle
