Pos,Game,Console,Publisher,VGChartz Score,Critic Score,User Score,Total Shipped,Release Date,Last Update,Genre
4233,X-Men Origins: Wolverine - Uncaged Edition    Read the review,PS3,Activision,6.2,7.0,8.7,N/A,01st May 09,N/A,Action
4234,Madagascar: Escape 2 Africa,DS,Activision,N/A,N/A,N/A,N/A,04th Nov 08,N/A,Action
4235,The Lord of the Rings: The Two Towers,GBA,Electronic Arts,N/A,N/A,N/A,N/A,11th Nov 02,N/A,Action
4236,Tiger Woods PGA Tour 2001,PS2,EA Sports,N/A,N/A,N/A,N/A,26th Feb 01,N/A,Sports
4237,Need for Speed (2015),XOne,Electronic Arts,N/A,6.7,N/A,N/A,03rd Nov 15,03rd Apr 18,Racing
4238,Jet Moto 3,PS,Sony Computer Entertainment,N/A,N/A,N/A,N/A,31st Aug 99,N/A,Racing
4239,Unreal Championship,XB,Atari,N/A,N/A,N/A,N/A,24th Sep 02,N/A,Shooter
4240,WarioWare: Twisted!,GBA,Nintendo,N/A,N/A,N/A,N/A,23rd May 05,N/A,Puzzle
4241,Tales of Vesperia    Read the review,X360,Namco Bandai,8.8,8.1,9.2,N/A,26th Aug 08,N/A,Role-Playing
4242,Resonance of Fate    Read the review,PS3,Sega,8.0,7.5,8.2,N/A,16th Mar 10,N/A,Role-Playing
4243,Sonic Forces,NS,Sega,N/A,5.4,N/A,N/A,07th Nov 17,11th Feb 18,Platform
4244,Namco Museum Remix,Wii,Namco Bandai,N/A,N/A,N/A,N/A,23rd Oct 07,N/A,Misc
4245,The Amazing Spider-Man (2012),X360,Activision,N/A,6.8,N/A,N/A,26th Jun 12,15th Mar 18,Action-Adventure
4246,Naruto Shippuden: Ultimate Ninja Storm Generations,PS3,Namco Bandai Games,N/A,N/A,N/A,N/A,13th Mar 12,12th Sep 18,Fighting
4247,Marvel: Ultimate Alliance 2,PS3,Activision,N/A,7.8,N/A,N/A,15th Sep 09,N/A,Role-Playing
4248,Harvest Moon: Animal Parade,Wii,Natsume,N/A,N/A,N/A,N/A,10th Nov 09,N/A,Simulation
4249,Pirates of the Caribbean: At World's End,PS3,Disney Interactive Studios,N/A,N/A,N/A,N/A,22nd May 07,N/A,Action
4250,Tales of the Abyss,PS2,Namco,N/A,8.0,N/A,0.73m,10th Oct 06,N/A,Role-Playing
4251,Tiger Woods PGA Tour 08,PS3,Electronic Arts,N/A,N/A,N/A,N/A,28th Aug 07,N/A,Sports
4252,Brink,PS3,Bethesda Softworks,N/A,7.1,N/A,N/A,10th May 11,N/A,Shooter
4253,Split/Second,PS3,Disney Interactive Studios,N/A,N/A,N/A,N/A,18th May 10,N/A,Racing
4254,FIFA: Road to World Cup 98,PS,EA Sports,N/A,N/A,N/A,N/A,01st Dec 97,N/A,Sports
4255,Crysis 2,PC,Electronic Arts,N/A,8.7,N/A,N/A,22nd Mar 11,N/A,Shooter
4256,Dragon Ball Z: Ultime Menace,SNES,Bandai,N/A,N/A,N/A,N/A,01st Jan 94,N/A,Fighting
4257,iCarly,DS,Activision,N/A,N/A,N/A,N/A,27th Oct 09,N/A,Adventure
4258,Final Fantasy XIII-2,X360,Square Enix,N/A,N/A,N/A,N/A,31st Jan 12,N/A,Role-Playing
4259,Classic NES Series: Donkey Kong,GBA,Nintendo,N/A,N/A,N/A,N/A,02nd Jun 04,N/A,Platform
4260,The Sims 4,XOne,Electronic Arts,N/A,N/A,N/A,N/A,17th Nov 17,29th Dec 17,Simulation
4261,My Little Pony: Pinkie Pie's Party,DS,THQ,N/A,N/A,N/A,N/A,22nd Sep 08,N/A,Adventure
4262,MLB 10: The Show,PS3,Sony Computer Entertainment,N/A,8.6,N/A,N/A,02nd Mar 10,N/A,Sports
4263,WWE SmackDown vs. Raw 2010,Wii,THQ,N/A,7.8,N/A,N/A,20th Oct 09,N/A,Fighting
4264,Yoshi,GB,Nintendo,N/A,N/A,N/A,N/A,01st Jul 92,N/A,Puzzle
4265,Mortal Kombat 4,N64,Midway Games,N/A,N/A,N/A,N/A,23rd Jun 98,N/A,Fighting
4266,Valkyrie Profile 2: Silmeria,PS2,Square Enix,N/A,8.4,N/A,0.73m,26th Sep 06,N/A,Role-Playing
4267,Dynasty Warriors 9,All,Koei Tecmo,N/A,N/A,N/A,0.73m,13th Feb 18,17th Oct 20,Action
4268,Dragon Ball Z: Burst Limit,All,Atari,N/A,N/A,N/A,0.73m,10th Jun 08,20th Nov 20,Fighting
4269,Need for Speed: Payback,XOne,Electronic Arts,N/A,5.9,N/A,N/A,10th Nov 17,04th Apr 18,Racing
4270,Croc 2,PS,Fox Interactive,N/A,6.5,N/A,N/A,30th Jun 99,N/A,Platform
4271,NHL 11,X360,EA Sports,N/A,8.8,N/A,N/A,07th Sep 10,N/A,Sports
4272,MLB 14 The Show,PS4,Sony Computer Entertainment,N/A,8.3,N/A,N/A,06th May 14,16th Mar 18,Sports
4273,Oddworld: Munch's Oddysee,XB,Microsoft,N/A,N/A,N/A,N/A,06th Nov 01,N/A,Platform
4274,Just Dance Wii,Wii,Nintendo,N/A,N/A,N/A,N/A,13th Oct 11,N/A,Misc
4275,Berzerk,2600,Atari,N/A,N/A,N/A,N/A,01st Jan 82,N/A,Shooter
4276,Madden NFL 11,Wii,EA Sports,N/A,6.8,N/A,N/A,10th Aug 10,N/A,Sports
4277,Homeworld Remastered Collection,PC,Gearbox Software,N/A,N/A,N/A,0.73m,25th Feb 15,22nd Sep 18,Strategy
4278,NCAA Football 07,X360,Electronic Arts,N/A,8.0,N/A,N/A,18th Jul 06,N/A,Sports
4279,The Incredible Adventures of Van Helsing,PC,Unknown,N/A,N/A,N/A,0.73m,N/A,07th Feb 19,Role-Playing
4280,Full Spectrum Warrior,XB,THQ,N/A,N/A,N/A,N/A,01st Jun 04,N/A,Strategy
4281,Star Ocean: The Last Hope International    Read the review,PS3,Square Enix,8.2,8.1,9.5,N/A,09th Feb 10,N/A,Role-Playing
4282,Katamari Damacy,PS2,Namco,N/A,8.5,N/A,N/A,21st Sep 04,N/A,Puzzle
4283,Beyblade VForce: Ultimate Blader Jam,GBA,Atari,N/A,N/A,N/A,N/A,18th Nov 03,N/A,Action
4284,Monopoly Streets,Wii,Electronic Arts,N/A,N/A,N/A,N/A,26th Oct 10,N/A,Misc
4285,Shaun Palmer's Pro Snowboarder,PS2,Activision,N/A,N/A,N/A,N/A,13th Nov 01,N/A,Sports
4286,Harvest Moon DS: Island of Happiness,DS,Natsume,N/A,N/A,N/A,N/A,26th Aug 08,N/A,Simulation
4287,James Bond 007: Agent Under Fire,GC,Electronic Arts,N/A,7.5,N/A,N/A,13th Mar 02,N/A,Shooter
4288,Indiana Jones and the Staff of Kings    Read the review,Wii,LucasArts,6.0,5.1,N/A,N/A,09th Jun 09,N/A,Action
4289,Star Wars Episode III: Revenge of the Sith,GBA,Ubisoft,N/A,N/A,N/A,N/A,04th May 05,N/A,Action
4290,Ultimate Spider-Man,PS2,Activision,N/A,N/A,N/A,N/A,22nd Sep 05,N/A,Action
4291,Imagine: Interior Designer,DS,Ubisoft,N/A,N/A,N/A,N/A,04th Nov 08,N/A,Simulation
4292,XCOM: Enemy Unknown,PC,2K Games,N/A,9.0,N/A,N/A,09th Oct 12,22nd Mar 18,Strategy
4293,Monster Hunter Generations Ultimate    Read the review,NS,Capcom,4.0,7.7,N/A,N/A,28th Aug 18,30th Aug 18,Action
4294,WipEout Omega Collection,PS4,Sony Interactive Entertainment,N/A,N/A,N/A,N/A,06th Jun 17,24th Sep 18,Racing
4295,Rabbids Go Home,DS,Ubisoft,N/A,8.8,N/A,N/A,03rd Nov 09,N/A,Platform
4296,SD Gundam G Generation,PS,Bandai,N/A,N/A,N/A,N/A,06th Aug 98,N/A,Strategy
4297,Devil May Cry HD Collection,PS3,Capcom,N/A,N/A,N/A,0.72m,03rd Apr 12,N/A,Action
4298,Area 51,PS,Midway Games,N/A,N/A,N/A,N/A,26th Nov 96,N/A,Shooter
4299,NBA Live 08,PS2,Electronic Arts,N/A,N/A,N/A,N/A,01st Oct 07,N/A,Sports
4300,Dead to Rights,XB,Namco,N/A,N/A,N/A,N/A,19th Aug 02,N/A,Shooter
4301,MLB 09: The Show    Read the review,PS3,Sony Computer Entertainment,8.5,8.9,N/A,N/A,03rd Mar 09,04th Dec 18,Sports
4302,Bendy and the Ink Machine,PC,Joey Drew Studios Inc.,N/A,N/A,N/A,0.72m,28th Feb 18,19th Dec 18,Puzzle
4303,Tiger Woods PGA Tour 07,PS2,EA Sports,N/A,7.8,N/A,N/A,10th Oct 06,N/A,Sports
4304,Test Drive 6,PS,Atari,N/A,N/A,N/A,N/A,10th Nov 99,N/A,Racing
4305,Major League Baseball 2K7,X360,2K Sports,N/A,N/A,N/A,N/A,26th Feb 07,N/A,Sports
4306,Yakuza 2,PS2,Sega,N/A,7.9,N/A,0.72m,09th Sep 08,02nd Jan 18,Adventure
4307,Kirby: Canvas Curse,DS,Nintendo,N/A,8.9,N/A,N/A,13th Jun 05,N/A,Platform
4308,X-Men: Mutant Academy 2,PS,Activision,N/A,N/A,N/A,N/A,17th Sep 01,N/A,Fighting
4309,Madden NFL 10,Wii,EA Sports,N/A,7.5,N/A,N/A,14th Aug 09,N/A,Sports
4310,Jampack Winter 2001,PS2,Sony Computer Entertainment,N/A,N/A,N/A,N/A,21st Nov 01,N/A,Misc
4311,Kangaroo,2600,Atari,N/A,N/A,N/A,N/A,01st Jan 83,N/A,Platform
4312,Ben 10: Protector of Earth,PSP,D3 Publisher,N/A,N/A,N/A,N/A,30th Oct 07,N/A,Action
4313,NBA Live 09,X360,Electronic Arts,N/A,N/A,N/A,N/A,07th Oct 08,N/A,Sports
4314,The LEGO Movie Videogame,3DS,Warner Bros. Interactive Entertainment,N/A,N/A,N/A,N/A,07th Feb 14,20th Mar 18,Action-Adventure
4315,LEGO Dimensions,XOne,Warner Bros. Interactive Entertainment,N/A,N/A,N/A,N/A,27th Sep 15,19th Mar 18,Action
4316,Blur,PS3,Activision,N/A,8.3,N/A,N/A,25th May 10,N/A,Racing
4317,Super Monkey Ball Jr.,GBA,THQ,N/A,N/A,N/A,N/A,19th Nov 02,N/A,Puzzle
4318,James Cameron's Avatar: The Game,Wii,Ubisoft,N/A,5.9,N/A,N/A,01st Dec 09,N/A,Action
4319,Battlefield: Bad Company 2    Read the review,PC,Electronic Arts,8.8,8.8,N/A,N/A,02nd Mar 10,N/A,Shooter
4320,Mobile Suit Gundam: Encounters in Space,PS2,Bandai,N/A,N/A,N/A,N/A,05th Dec 03,N/A,Simulation
4321,Guacamelee!,PC,DrinkBox Studios,N/A,N/A,N/A,0.72m,08th Aug 13,07th Aug 18,Action
4322,F1 2011    Read the review,X360,Codemasters,8.2,8.5,N/A,N/A,20th Sep 11,N/A,Racing
4323,Mx vs. ATV Reflex,X360,THQ,N/A,7.4,N/A,N/A,01st Dec 09,N/A,Racing
4324,The Sims 2: Castaway,DS,Electronic Arts,N/A,N/A,N/A,N/A,22nd Oct 07,N/A,Simulation
4325,Deus Ex: Mankind Divided,PS4,Square Enix,N/A,N/A,N/A,N/A,23rd Aug 16,18th Jan 18,Role-Playing
4326,Fear Effect,PS,Eidos Interactive,N/A,N/A,N/A,N/A,31st Jan 00,N/A,Action
4327,The Lord of the Rings: The Two Towers,XB,Electronic Arts,N/A,N/A,N/A,N/A,30th Dec 02,N/A,Action
4328,Madden NFL 2003,XB,EA Sports,N/A,N/A,N/A,N/A,12th Aug 02,N/A,Sports
4329,Skate,X360,Electronic Arts,N/A,N/A,N/A,N/A,14th Sep 07,N/A,Sports
4330,Mortal Kombat (2011),PSV,Warner Bros. Interactive Entertainment,N/A,8.8,N/A,N/A,02nd May 12,06th Jan 18,Fighting
4331,DiRT 3    Read the review,X360,Codemasters,9.1,9.1,N/A,N/A,24th May 11,N/A,Racing
4332,Youtubers Life,PC,Unknown,N/A,N/A,N/A,0.71m,N/A,07th Feb 19,Simulation
4333,Virtua Fighter 4: Evolution,PS2,Sega,N/A,8.9,N/A,N/A,13th Aug 03,N/A,Fighting
4334,Risen 2: Dark Waters,PC,Deep Silver,N/A,6.6,N/A,0.71m,26th Apr 12,03rd Jan 18,Role-Playing
4335,Resident Evil: Survivor,PS,Capcom,N/A,N/A,N/A,N/A,30th Aug 00,N/A,Shooter
4336,The Crew,XOne,Ubisoft,N/A,N/A,N/A,N/A,02nd Dec 14,04th Jan 18,Racing
4337,Astro Bot Rescue Mission,PS4,Sony Interactive Entertainment,N/A,8.5,N/A,N/A,02nd Oct 18,17th Sep 18,Platform
4338,Super Trucks Racing,PS2,XS Games,N/A,N/A,N/A,N/A,29th Oct 03,N/A,Racing
4339,SoulCalibur VI    Read the review,PS4,Bandai Namco Games,7.0,N/A,N/A,N/A,19th Oct 18,07th Nov 18,Fighting
4340,Godzilla: Destroy All Monsters Melee,GC,Atari,N/A,7.5,N/A,N/A,08th Oct 02,N/A,Fighting
4341,Jeremy McGrath Supercross 2000,PS,Acclaim Entertainment,N/A,N/A,N/A,N/A,14th Jul 00,N/A,Racing
4342,Conker: Live And Reloaded,XB,Microsoft Game Studios,N/A,8.1,N/A,N/A,21st Jun 05,25th Sep 18,Action-Adventure
4343,God of War: Origins Collection,PS3,Sony Computer Entertainment,N/A,8.6,N/A,0.71m,13th Sep 11,N/A,Action
4344,Yu-Gi-Oh! The Falsebound Kingdom,GC,Konami,N/A,4.4,N/A,N/A,04th Nov 03,N/A,Strategy
4345,The LEGO Movie Videogame,PS4,Warner Bros. Interactive Entertainment,N/A,6.0,N/A,N/A,07th Feb 14,20th Mar 18,Action-Adventure
4346,Madden NFL 08,PSP,EA Sports,N/A,7.3,N/A,N/A,14th Aug 07,N/A,Sports
4347,Spyro: Enter the Dragonfly,GC,VU Games,N/A,5.0,N/A,N/A,08th Nov 02,N/A,Platform
4348,Scooby-Doo 2: Monsters Unleashed,GBA,THQ,N/A,N/A,N/A,N/A,16th Mar 04,N/A,Action
4349,Power Rangers: Dino Thunder,PS2,THQ,N/A,N/A,N/A,N/A,14th Sep 04,N/A,Action
4350,Blast Corps,N64,Nintendo,N/A,9.1,N/A,N/A,28th Feb 97,N/A,Action
4351,LEGO Racers,N64,LEGO Media,N/A,N/A,N/A,N/A,31st Oct 99,N/A,Racing
4352,WWF Attitude,N64,Acclaim Entertainment,N/A,N/A,N/A,N/A,31st Jul 99,N/A,Fighting
4353,Dragon Quest Swords: The Masked Queen and the Tower of Mirrors,Wii,Square Enix,N/A,N/A,N/A,0.71m,19th Feb 08,N/A,Role-Playing
4354,Sonic Lost World,All,Sega,N/A,N/A,N/A,0.71m,29th Oct 13,23rd Oct 20,Platform
4355,Tactics Ogre: Let Us Cling Together,SNES,Quest,N/A,N/A,N/A,N/A,06th Oct 95,N/A,Role-Playing
4356,Madden NFL 09,PSP,EA Sports,N/A,6.9,N/A,N/A,12th Aug 08,N/A,Sports
4357,Monster Hunter 3 Ultimate,WiiU,Capcom,N/A,8.7,N/A,N/A,19th Mar 13,29th Jan 18,Role-Playing
4358,"WarioWare, Inc.: Mega Party Game$",GC,Nintendo,N/A,N/A,N/A,N/A,06th Apr 04,N/A,Puzzle
4359,Valkyrie Profile,PS,Enix,N/A,8.1,N/A,0.71m,29th Aug 00,N/A,Role-Playing
4360,DEFCON: Everybody Dies,PC,Encore,N/A,8.2,N/A,0.71m,26th Mar 07,N/A,Strategy
4361,SSX,X360,EA Sports,N/A,N/A,N/A,N/A,28th Feb 12,N/A,Sports
4362,Battle Arena Toshinden 2,PS,Playmates,N/A,N/A,N/A,N/A,01st Jan 96,N/A,Fighting
4363,Dynasty Warriors 6,PS3,KOEI,N/A,N/A,N/A,N/A,19th Feb 08,N/A,Action
4364,LEGO Harry Potter: Years 1-4,PSP,Warner Bros. Interactive,N/A,7.5,N/A,N/A,29th Jun 10,01st Dec 18,Adventure
4365,Final Fantasy XIII,PC,Unknown,N/A,N/A,N/A,0.71m,N/A,07th Feb 19,Role-Playing
4366,Jeopardy!,PS,Hasbro Interactive,N/A,N/A,N/A,N/A,01st Jan 98,N/A,Misc
4367,South Park,PS,Acclaim Entertainment,N/A,1.7,N/A,N/A,30th Sep 99,N/A,Shooter
4368,Catherine,PS3,Atlus,N/A,7.9,N/A,N/A,26th Jul 11,12th Sep 18,Puzzle
4369,NCAA Football 09,X360,EA Sports,N/A,N/A,N/A,N/A,15th Jul 08,N/A,Sports
4370,Doom 3: Resurrection of Evil,XB,Activision,N/A,8.2,N/A,N/A,05th Oct 05,N/A,Shooter
4371,Plants vs Zombies: Garden Warfare,XOne,Electronic Arts,N/A,7.6,N/A,N/A,25th Feb 14,05th Feb 18,Shooter
4372,LEGO Batman 2: DC Super Heroes,DS,Warner Bros. Interactive Entertainment,N/A,N/A,N/A,N/A,26th Jun 12,02nd Jan 19,Action-Adventure
4373,Resident Evil 4,PC,Ubisoft,N/A,8.0,N/A,0.70m,15th May 07,N/A,Action
4374,Prey (2017),PC,Bethesda Softworks,N/A,N/A,N/A,0.70m,05th May 17,18th Jan 18,Shooter
4375,Two Worlds,X360,SouthPeak Interactive,N/A,N/A,N/A,N/A,23rd Aug 07,N/A,Role-Playing
4376,Spider-Man 2,PSP,Activision,N/A,6.4,N/A,N/A,15th Mar 05,N/A,Action
4377,WWE SmackDown vs. Raw 2011,PSP,THQ,N/A,N/A,N/A,N/A,26th Oct 10,N/A,Fighting
4378,Ace Attorney Investigations: Miles Edgeworth    Read the review,DS,Capcom,8.4,7.7,N/A,N/A,16th Feb 10,N/A,Adventure
4379,Tony Hawk's Underground,GC,Activision,N/A,9.0,N/A,N/A,27th Oct 03,N/A,Sports
4380,Two Worlds II,PC,SouthPeak Interactive,N/A,6.9,N/A,0.70m,08th Feb 11,N/A,Role-Playing
4381,Gunpoint,PC,Unknown,N/A,N/A,N/A,0.70m,N/A,08th Feb 19,Action
4382,FIFA Soccer 11,DS,EA Sports,N/A,7.0,N/A,N/A,28th Sep 10,N/A,Sports
4383,Super Bomberman 3,SNES,Hudson Soft,N/A,N/A,N/A,N/A,01st Jan 95,N/A,Puzzle
4384,NCAA Football 08,X360,Electronic Arts,N/A,N/A,N/A,N/A,17th Jul 07,N/A,Sports
4385,Command & Conquer: Red Alert Retaliation,PS,Virgin Interactive,N/A,N/A,N/A,N/A,28th Aug 98,N/A,Strategy
4386,Star Wars: Obi-Wan,XB,LucasArts,N/A,N/A,N/A,N/A,19th Dec 01,N/A,Action
4387,Disney Infinity 2.0: Marvel Super Heroes,WiiU,Disney Interactive Studios,N/A,N/A,N/A,N/A,23rd Sep 14,30th Jan 18,Action-Adventure
4388,Kill.Switch,PS2,Namco,N/A,N/A,N/A,N/A,28th Oct 03,N/A,Shooter
4389,Viscera Cleanup Detail,PC,Unknown,N/A,N/A,N/A,0.70m,N/A,08th Feb 19,Adventure
4390,Skylanders: Trap Team,PS3,Activision,N/A,N/A,N/A,N/A,05th Oct 14,17th Mar 18,Platform
4391,Madden NFL 2005,GC,EA Sports,N/A,9.2,N/A,N/A,09th Aug 04,N/A,Sports
4392,F-14 Tomcat,GBA,Majesco,N/A,6.9,N/A,N/A,02nd Sep 01,N/A,Action
4393,SplashDown,PS2,Atari,N/A,N/A,N/A,N/A,05th Nov 01,N/A,Racing
4394,NCAA Football 98,PS,EA Sports,N/A,N/A,N/A,N/A,31st Jul 97,N/A,Sports
4395,Mario & Sonic at the Rio 2016 Olympic Games,3DS,Nintendo,N/A,N/A,N/A,N/A,18th Mar 16,05th Apr 18,Sports
4396,RIFT,PC,Unknown,N/A,8.3,N/A,N/A,01st Mar 11,N/A,Role-Playing
4397,Need for Speed Rivals,XOne,Electronic Arts,N/A,N/A,N/A,N/A,22nd Nov 13,16th Jan 18,Racing
4398,Jade Empire,XB,Microsoft Game Studios,N/A,9.0,N/A,N/A,12th Apr 05,25th Sep 18,Role-Playing
4399,Kameo: Elements of Power,X360,Microsoft Game Studios,N/A,7.7,N/A,0.70m,07th Nov 05,N/A,Adventure
4400,Sonic 3D Blast,GEN,Sega,N/A,N/A,N/A,0.70m,01st Nov 96,N/A,Platform
4401,de Blob,Wii,THQ,N/A,8.1,8.0,0.70m,22nd Sep 08,N/A,Platform
4402,Dungeon Keeper,PC,Electronic Arts,N/A,9.5,N/A,0.70m,26th Jun 97,N/A,Strategy
4403,The Settlers III,PC,Blue Byte,N/A,N/A,N/A,0.70m,30th Nov 98,N/A,Strategy
4404,Dragon Quest X,Wii,Unknown,N/A,N/A,N/A,0.70m,N/A,22nd Apr 18,MMO
4405,State of Decay,XBL,Microsoft Studios,N/A,N/A,N/A,0.70m,05th Jun 13,08th Oct 18,Action-Adventure
4406,Bravely Second: End Layer,3DS,Nintendo,N/A,7.4,N/A,0.70m,15th Apr 16,08th Jan 18,Role-Playing
4407,Dragon Ball Z: Ultimate Tenkaichi,All,Bandai,N/A,N/A,N/A,0.70m,25th Oct 11,27th Oct 20,Fighting
4408,God Eater 2,All,Bandai Namco Entertainment,N/A,N/A,N/A,0.70m,14th Nov 13,18th Nov 20,Role-Playing
4409,Dragon Ball: Raging Blast,All,Bandai,N/A,N/A,N/A,0.70m,10th Nov 09,18th Nov 20,Fighting
4410,Dynasty Warriors: Gundam 2,All,Bandai Namco,N/A,N/A,N/A,0.70m,22nd Apr 09,20th Nov 20,Action
4411,Nier,All,Square Enix,N/A,N/A,N/A,0.70m,27th Apr 10,24th Dec 20,Role-Playing
4412,Attack on Titan,All,Koei Tecmo,N/A,N/A,N/A,0.70m,30th Aug 16,22nd Jan 21,Action
4413,Gone Home,All,The Fullbright Company,N/A,N/A,N/A,0.70m,15th Aug 13,28th Jan 21,Adventure
4414,Story of Seasons: Pioneers of Olive Town    Read the review,NS,Unknown,6.5,N/A,N/A,0.70m,N/A,10th Feb 21,Simulation
4415,Egypt,Series,Cryo Interactive,N/A,N/A,N/A,0.70m,01st Jan 97,11th Mar 21,Adventure
4416,Wing Commander III: Heart of the Tiger,All,Origin Systems,N/A,N/A,N/A,0.70m,01st Dec 94,16th Mar 21,Simulation
4417,Civil War General,Series,Sierra Online,N/A,N/A,N/A,0.70m,24th Aug 96,18th Mar 21,Strategy
4418,Chocobo's Dungeon 2,PS,Square EA,N/A,6.2,N/A,N/A,30th Nov 99,N/A,Role-Playing
4419,Hannah Montana: The Movie,DS,Disney Interactive Studios,N/A,N/A,N/A,N/A,07th Apr 09,N/A,Adventure
4420,NHL 12,X360,EA Sports,N/A,8.8,N/A,N/A,13th Sep 11,N/A,Sports
4421,Advance Wars,GBA,Nintendo,N/A,9.4,N/A,N/A,09th Sep 01,N/A,Strategy
4422,Marvel vs. Capcom: Infinite    Read the review,PS4,Capcom,N/A,N/A,N/A,N/A,19th Sep 17,19th May 18,Fighting
4423,Ape Escape: On the Loose,PSP,Sony Computer Entertainment,N/A,6.6,N/A,N/A,22nd Mar 05,N/A,Platform
4424,NASCAR 2001,PS2,EA Sports,N/A,N/A,N/A,N/A,06th Nov 00,N/A,Racing
4425,Wolfenstein II: The New Colossus,XOne,Bethesda Softworks,N/A,N/A,N/A,N/A,27th Oct 17,N/A,Shooter
4426,NCAA Football 2001,PS,EA Sports,N/A,N/A,N/A,N/A,25th Jul 00,N/A,Sports
4427,James Bond 007: Blood Stone,PS3,Activision,N/A,6.2,N/A,N/A,02nd Nov 10,N/A,Action
4428,MLB 08: The Show,PS3,Sony Computer Entertainment,N/A,N/A,N/A,N/A,04th Mar 08,04th Dec 18,Sports
4429,Transformers: Revenge of the Fallen    Read the review,PS3,Activision,7.0,6.5,N/A,N/A,23rd Jun 09,N/A,Action
4430,Metal Gear Solid HD Collection,X360,Konami Digital Entertainment,N/A,N/A,N/A,N/A,08th Nov 11,19th Mar 18,Action
4431,Mafia,PS2,Gathering of Developers,N/A,6.5,N/A,N/A,28th Jan 04,N/A,Action
4432,Mobile Suit Gundam: Journey to Jaburo,PS2,Bandai,N/A,N/A,N/A,N/A,06th Aug 01,N/A,Simulation
4433,The Sims: Medieval,PC,Electronic Arts,N/A,7.2,N/A,N/A,22nd Mar 11,N/A,Simulation
4434,Monster Hunter Stories,3DS,Capcom,N/A,8.1,N/A,N/A,08th Sep 17,23rd May 18,Role-Playing
4435,TimeSplitters 2,PS2,Eidos Interactive,N/A,9.1,N/A,N/A,09th Oct 02,N/A,Shooter
4436,Rocksmith 2014,PC,Ubisoft,N/A,9.0,N/A,N/A,04th Oct 16,08th Mar 18,Music
4437,Driver: San Francisco,X360,Ubisoft,N/A,8.1,N/A,N/A,06th Sep 11,N/A,Racing
4438,Classic NES Series: Zelda II: The Adventure of Link,GBA,Nintendo,N/A,6.6,N/A,N/A,25th Oct 04,N/A,Adventure
4439,LEGO Rock Band    Read the review,Wii,Warner Bros. Interactive,6.8,6.8,N/A,N/A,03rd Nov 09,N/A,Misc
4440,Disney's Chicken Little,GBA,Buena Vista,N/A,7.9,N/A,N/A,20th Oct 05,N/A,Platform
4441,Tales of Rebirth,All,Namco,N/A,N/A,N/A,0.69m,16th Dec 04,11th Nov 20,Role-Playing
4442,King Kong,2600,Tigervision,N/A,N/A,N/A,N/A,01st Jan 82,N/A,Action
4443,Super Mario USA,NES,Nintendo,N/A,N/A,N/A,N/A,14th Sep 92,N/A,Platform
4444,MotionSports,X360,Ubisoft,N/A,4.1,N/A,N/A,04th Nov 10,N/A,Sports
4445,Metal Gear Solid: Portable Ops Plus,PSP,Konami,N/A,6.9,N/A,N/A,13th Nov 07,N/A,Action
4446,Ratchet & Clank: Into the Nexus,PS3,Sony Computer Entertainment America,N/A,N/A,N/A,N/A,12th Nov 13,N/A,Misc
4447,FIFA 13,Wii,EA Sports,N/A,N/A,N/A,N/A,25th Sep 12,06th Apr 18,Sports
4448,Moto Racer 2,PS,Electronic Arts,N/A,N/A,N/A,N/A,31st Aug 98,N/A,Racing
4449,World of Zoo,DS,THQ,N/A,N/A,N/A,N/A,26th Oct 09,N/A,Simulation
4450,Halo 2 Multiplayer Map Pack,XB,Microsoft Game Studios,N/A,8.6,N/A,N/A,05th Jul 05,11th Oct 18,Shooter
4451,Mortal Kombat: Shaolin Monks,PS2,Midway Games,N/A,8.0,N/A,N/A,16th Sep 05,N/A,Action
4452,MX vs. ATV Unleashed: On the Edge,PSP,THQ,N/A,7.3,N/A,N/A,27th Feb 06,N/A,Racing
4453,The Evil Within,XOne,Bethesda Softworks,N/A,7.9,N/A,N/A,14th Oct 14,13th Mar 18,Misc
4454,Metal Gear Rising: Revengeance,PC,Konami Digital Entertainment,N/A,N/A,N/A,0.69m,09th Jan 14,12th Jan 18,Action
4455,The Sly Collection,PS3,Sony Computer Entertainment,N/A,8.7,N/A,N/A,09th Nov 10,12th Apr 18,Platform
4456,Mario Pinball Land,GBA,Nintendo,N/A,N/A,N/A,N/A,04th Oct 04,N/A,Misc
4457,Prince of Persia: The Forgotten Sands,PS3,Ubisoft,N/A,N/A,N/A,N/A,18th May 10,N/A,Action
4458,Unlimited Saga,PS2,Square Enix,N/A,4.9,N/A,0.69m,17th Jun 03,N/A,Role-Playing
4459,Naruto: Ultimate Ninja 2,PS2,Namco Bandai Games,N/A,N/A,N/A,0.69m,17th Sep 08,N/A,Fighting
4460,Mappy,NES,Namco,N/A,N/A,N/A,N/A,14th Nov 84,N/A,Platform
4461,Football Manager 2011,All,Sega,N/A,N/A,N/A,0.69m,05th Nov 10,13th Nov 20,Simulation
4462,J-League Soccer: Prime Goal,SNES,Namco,N/A,N/A,N/A,N/A,06th Aug 93,N/A,Sports
4463,The Sims 2: Apartment Pets,DS,Electronic Arts,N/A,N/A,N/A,N/A,26th Aug 08,20th Apr 18,Simulation
4464,Fortnite,NS,Warner Bros. Interactive Entertainment,N/A,8.5,N/A,N/A,16th Nov 18,18th Jun 18,Shooter
